SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,600.0,630.0,600.0,623.1,625.0,605.35,65352,40450989.8,29-OCT-2013,3869,INE117A01022,
ADANIENT,EQ,208.3,214.4,200.75,212.6,211.9,207.25,3205241,668551424.1,29-OCT-2013,37392,INE423A01024,
ADANIPORTS,EQ,145.0,146.1,141.45,145.1,144.5,145.1,3491805,502087018.5,29-OCT-2013,44340,INE742F01042,
ADANIPOWER,EQ,32.2,33.1,32.0,32.35,32.25,32.4,3705598,120259435.5,29-OCT-2013,8443,INE814H01011,
AMBUJACEM,EQ,189.15,195.85,189.15,195.05,195.3,190.35,1242412,240933242.95,29-OCT-2013,18717,INE079A01024,
APLAPOLLO,EQ,147.45,147.45,140.0,142.5,141.65,144.0,3660,521865.4,29-OCT-2013,85,INE702C01019,
APOLLOHOSP,EQ,884.7,900.0,882.15,897.35,897.8,876.7,129111,115589011.3,29-OCT-2013,12955,INE437A01024,
ASHOKLEY,EQ,16.9,17.0,16.5,16.85,16.9,16.8,5894653,98128330.1,29-OCT-2013,5726,INE208A01029,
ASIANPAINT,EQ,502.0,521.0,495.5,519.0,517.8,501.55,1519476,773900334.35,29-OCT-2013,37039,INE021A01026,
ASTRAL,EQ,243.0,248.35,236.7,241.95,245.05,246.2,8027,1935132.0,29-OCT-2013,309,INE006I01038,
AUROPHARMA,EQ,209.05,214.45,205.9,212.8,213.0,210.25,1595807,336585116.45,29-OCT-2013,15514,INE406A01037,
AXISBANK,EQ,1186.0,1261.5,1176.35,1250.4,1253.0,1191.5,4362341,5350097125.3,29-OCT-2013,146638,INE238A01026,
BAJAJ-AUTO,EQ,2073.0,2112.0,2055.1,2094.05,2100.0,2070.6,432986,905435085.95,29-OCT-2013,22034,INE917I01010,
BAJAJFINSV,EQ,639.0,639.0,615.5,625.75,625.0,630.9,23816,14875436.7,29-OCT-2013,1595,INE918I01018,
BAJAJHLDNG,EQ,820.0,822.75,817.65,819.9,820.0,821.85,17381,14252883.5,29-OCT-2013,852,INE118A01012,
BAJFINANCE,EQ,1275.0,1310.0,1251.0,1289.5,1290.0,1274.4,73612,94914228.95,29-OCT-2013,2007,INE296A01016,
BANKBARODA,EQ,572.0,598.4,562.05,593.15,596.0,569.15,1779926,1040101311.2,29-OCT-2013,44176,INE028A01013,
BANKINDIA,EQ,174.95,181.7,171.55,179.9,180.05,176.65,4165055,740866797.55,29-OCT-2013,41654,INE084A01016,
BEL,EQ,1078.0,1080.0,1065.0,1074.55,1070.0,1071.75,9958,10668967.2,29-OCT-2013,739,INE263A01016,
BHARATFORG,EQ,281.5,291.25,279.15,289.65,291.25,281.65,1034626,295837836.0,29-OCT-2013,14576,INE465A01025,
BHARTIARTL,EQ,341.9,344.9,336.2,341.2,338.95,339.4,2270440,774009799.25,29-OCT-2013,41708,INE397D01024,
BHEL,EQ,136.2,137.8,131.15,136.35,136.3,136.2,7840059,1054816315.3,29-OCT-2013,64013,INE257A01026,
BIOCON,EQ,331.8,346.0,331.0,345.05,344.8,330.7,866304,294597471.3,29-OCT-2013,23567,INE376G01013,
BLUESTARCO,EQ,150.05,151.85,147.9,150.1,150.0,149.6,16687,2503412.9,29-OCT-2013,2085,INE472A01039,
BOSCHLTD,EQ,8716.0,8994.6,8700.0,8878.8,8900.05,8751.45,2178,19274392.0,29-OCT-2013,702,INE323A01026,
BPCL,EQ,348.0,356.8,347.7,351.25,351.2,346.8,1261534,444478224.15,29-OCT-2013,35287,INE029A01011,
BRITANNIA,EQ,910.0,942.9,904.05,929.3,934.65,920.8,94238,87016643.75,29-OCT-2013,5080,INE216A01022,
CANBK,EQ,225.75,236.5,222.0,234.8,236.15,225.75,1814685,417908037.6,29-OCT-2013,27384,INE476A01014,
CHOLAFIN,EQ,227.0,232.65,222.4,230.45,231.95,225.0,10665,2452816.7,29-OCT-2013,353,INE121A01016,
CIPLA,EQ,411.65,419.75,408.7,417.75,418.55,411.75,1093035,454151642.6,29-OCT-2013,19092,INE059A01026,
COALINDIA,EQ,275.0,283.45,275.0,281.15,280.55,276.55,1516155,423701602.35,29-OCT-2013,32643,INE522F01014,
COLPAL,EQ,1232.95,1244.95,1227.0,1241.15,1240.6,1230.0,104809,129579451.4,29-OCT-2013,9877,INE259A01022,
CONCOR,EQ,738.75,779.45,727.05,761.1,767.7,751.0,25587,19477854.1,29-OCT-2013,1700,INE111A01017,
CUMMINSIND,EQ,400.05,402.95,398.25,400.8,401.95,400.9,633940,254209325.8,29-OCT-2013,10050,INE298A01020,
DABUR,EQ,176.8,178.7,174.75,177.9,178.7,175.75,1570817,277683606.0,29-OCT-2013,21349,INE016A01026,
DIVISLAB,EQ,957.25,995.0,957.25,991.15,990.0,966.6,264551,259871255.9,29-OCT-2013,8112,INE361B01024,
DLF,EQ,146.65,151.5,142.75,150.0,150.85,146.4,10846594,1605064093.35,29-OCT-2013,85645,INE271C01023,
DRREDDY,EQ,2405.9,2438.9,2404.05,2429.35,2434.0,2400.0,568355,1377082749.05,29-OCT-2013,14791,INE089A01023,
EICHERMOT,EQ,3844.05,3960.0,3844.05,3902.05,3910.15,3881.65,2555,10010259.35,29-OCT-2013,879,INE066A01013,
FEDERALBNK,EQ,76.3,80.75,75.25,79.8,79.7,76.3,4524220,357250563.95,29-OCT-2013,30399,INE171A01029,
FORTIS,EQ,97.6,98.7,97.15,97.7,97.65,98.0,66791,6534252.85,29-OCT-2013,1120,INE061F01013,
GAIL,EQ,345.0,348.0,342.05,344.75,348.0,344.85,1075675,370714811.15,29-OCT-2013,16533,INE129A01019,
GLENMARK,EQ,531.0,540.0,526.0,534.45,539.65,531.15,583385,311248838.15,29-OCT-2013,17856,INE935A01035,
GODFRYPHLP,EQ,2656.1,2675.0,2640.0,2650.05,2641.0,2654.35,133,352409.2,29-OCT-2013,35,INE260B01010,
GODREJCP,EQ,833.0,855.0,833.0,852.75,854.0,837.75,415653,351674594.25,29-OCT-2013,7028,INE102D01028,
GODREJPROP,EQ,361.2,370.9,360.2,368.4,369.0,362.6,23640,8710365.05,29-OCT-2013,910,INE484J01019,
GRASIM,EQ,2684.0,2818.0,2678.05,2796.8,2814.0,2688.8,183394,503668324.2,29-OCT-2013,13745,INE047A01013,
HAVELLS,EQ,692.0,705.95,676.05,699.95,701.95,692.4,257608,178581708.85,29-OCT-2013,15072,INE176B01026,
HCLTECH,EQ,1065.1,1084.8,1064.8,1080.6,1084.0,1062.85,1130903,1217351889.0,29-OCT-2013,72741,INE860A01027,
HDFCBANK,EQ,668.0,689.0,655.55,686.5,687.0,667.9,3805729,2574376884.75,29-OCT-2013,48756,INE040A01026,
HEROMOTOCO,EQ,2000.0,2082.0,1991.0,2061.95,2060.0,2002.55,304271,620973389.0,29-OCT-2013,18347,INE158A01026,
HINDALCO,EQ,107.0,110.7,106.1,110.25,110.45,107.05,6557724,713941753.7,29-OCT-2013,36149,INE038A01020,
