SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1955.0,2119.0,1954.05,2083.35,2094.0,1995.0,141832,289550375.5,29-NOV-2021,12827,INE117A01022,
ABCAPITAL,EQ,106.2,108.9,103.2,105.6,105.3,107.1,3883989,413175539.75,29-NOV-2021,32597,INE674K01013,
ADANIENT,EQ,1655.0,1697.0,1609.85,1665.05,1666.05,1669.55,2119826,3527055421.9,29-NOV-2021,60310,INE423A01024,
ADANIGREEN,EQ,1346.0,1364.8,1303.95,1352.75,1345.0,1372.55,424967,565393362.0,29-NOV-2021,26805,INE364U01010,
ADANIPORTS,EQ,707.0,715.0,682.65,702.6,701.95,717.15,5930351,4159058285.5,29-NOV-2021,98868,INE742F01042,
ADANIPOWER,EQ,100.0,101.0,93.6,98.4,98.8,101.25,4625241,454967536.85,29-NOV-2021,53357,INE814H01011,
ALKEM,EQ,3595.0,3595.0,3478.65,3506.7,3526.0,3562.9,346486,1226759159.7,29-NOV-2021,29709,INE540L01014,
AMBER,EQ,3230.0,3249.3,3082.05,3137.75,3126.8,3278.55,57273,180118202.2,29-NOV-2021,12860,INE371P01015,
AMBUJACEM,EQ,370.0,375.4,360.05,369.15,370.0,372.35,2691096,995115398.15,29-NOV-2021,81610,INE079A01024,
ANGELONE,EQ,1100.0,1115.2,1027.9,1036.65,1044.0,1115.2,511271,537800660.5,29-NOV-2021,27138,INE732I01013,
APLAPOLLO,EQ,870.0,910.2,822.65,899.2,890.0,887.1,477587,418197733.7,29-NOV-2021,24108,INE702C01027,
APOLLOHOSP,EQ,5770.0,5858.0,5550.0,5727.5,5726.1,5687.6,1189390,6851313719.25,29-NOV-2021,103436,INE437A01024,
ASHOKLEY,EQ,124.1,125.4,118.75,121.25,120.8,125.65,22421823,2754700404.45,29-NOV-2021,174648,INE208A01029,
ASIANPAINT,EQ,3131.0,3178.9,3071.9,3144.3,3138.0,3143.1,876651,2747176827.35,29-NOV-2021,82466,INE021A01026,
ASTRAL,EQ,2099.15,2146.0,2060.05,2115.85,2120.0,2141.4,261425,551484984.4,29-NOV-2021,33452,INE006I01046,
AUBANK,EQ,1118.0,1119.15,1080.05,1103.15,1100.0,1127.9,694193,763422451.4,29-NOV-2021,38313,INE949L01017,
AUROPHARMA,EQ,680.0,686.95,652.0,654.9,652.95,678.55,2391475,1588822614.5,29-NOV-2021,93492,INE406A01037,
AXISBANK,EQ,665.05,665.45,649.35,651.1,649.7,661.75,12084376,7928395376.2,29-NOV-2021,209502,INE238A01034,
BAJAJ-AUTO,EQ,3321.0,3354.35,3246.2,3298.2,3296.0,3334.6,403739,1331716707.0,29-NOV-2021,45890,INE917I01010,
BAJAJFINSV,EQ,16670.0,17098.0,16273.65,16890.4,16880.1,16682.55,304218,5114258039.25,29-NOV-2021,60388,INE918I01018,
BAJAJHLDNG,EQ,5036.7,5084.7,4890.0,4940.35,4911.85,5036.7,152223,764632578.95,29-NOV-2021,9322,INE118A01012,
BAJFINANCE,EQ,6767.0,6980.0,6678.3,6905.75,6910.0,6807.05,1491815,10242680485.2,29-NOV-2021,160192,INE296A01024,
BANDHANBNK,EQ,284.0,284.0,266.85,268.85,269.3,282.65,10015616,2752565964.05,29-NOV-2021,129984,INE545U01014,
BANKBARODA,EQ,88.1,88.6,85.05,86.25,86.15,88.85,33701300,2939484353.05,29-NOV-2021,81250,INE028A01039,
BANKINDIA,EQ,56.75,57.0,54.35,54.85,54.85,56.7,5387964,299079901.25,29-NOV-2021,18066,INE084A01016,
BDL,EQ,385.65,434.95,370.0,412.5,406.15,387.45,1509401,633054006.8,29-NOV-2021,56131,INE171Z01018,
BEL,EQ,196.25,201.3,188.8,197.25,196.6,198.2,4950197,974542073.8,29-NOV-2021,51935,INE263A01024,
BHARATFORG,EQ,690.0,706.0,678.85,697.05,696.1,698.15,2413024,1683641135.85,29-NOV-2021,60142,INE465A01025,
BHARTIARTL,EQ,752.0,755.0,727.1,739.35,738.05,738.75,15885643,11756261450.3,29-NOV-2021,277565,INE397D01024,
BHEL,EQ,59.4,59.9,56.8,57.8,57.85,59.45,34876783,2043499726.5,29-NOV-2021,68844,INE257A01026,
BIOCON,EQ,362.5,371.95,347.6,364.4,364.0,362.8,2513989,907108332.0,29-NOV-2021,69098,INE376G01013,
BLUESTARCO,EQ,920.0,949.95,900.0,925.45,919.25,937.55,44524,41354080.3,29-NOV-2021,6979,INE472A01039,
BOSCHLTD,EQ,16101.0,16500.0,15692.05,16302.85,16177.0,16177.4,66281,1070969135.35,29-NOV-2021,20173,INE323A01026,
BPCL,EQ,379.0,380.0,367.0,367.45,367.2,376.85,7518776,2785458269.15,29-NOV-2021,114146,INE029A01011,
BRITANNIA,EQ,3550.0,3550.0,3469.1,3528.6,3510.0,3555.3,281082,989278751.1,29-NOV-2021,33600,INE216A01030,
BSE,EQ,1524.0,1578.0,1425.55,1528.35,1529.0,1518.4,1035563,1566917922.95,29-NOV-2021,71707,INE118H01025,
CAMS,EQ,2974.2,3050.0,2884.0,3026.9,3024.0,3055.05,147920,442083596.0,29-NOV-2021,23516,INE596I01012,
CANBK,EQ,200.0,204.85,194.75,199.25,199.4,202.65,13510860,2722676456.65,29-NOV-2021,82724,INE476A01014,
CDSL,EQ,1391.0,1399.0,1293.7,1370.25,1373.0,1414.65,866127,1176654747.85,29-NOV-2021,80615,INE736A01011,
CGPOWER,BE,148.5,150.0,142.8,148.6,146.5,150.3,1750010,255917995.9,29-NOV-2021,9449,INE067A01029,
CHOLAFIN,EQ,544.8,558.0,524.05,542.2,544.85,544.8,3844070,2092620326.55,29-NOV-2021,69513,INE121A01024,
CIPLA,EQ,974.0,998.0,956.0,965.0,962.0,966.7,8303735,8082801188.1,29-NOV-2021,224407,INE059A01026,
COALINDIA,EQ,155.9,156.65,151.9,154.25,155.2,155.9,18176163,2810127447.8,29-NOV-2021,85703,INE522F01014,
COCHINSHIP,EQ,347.0,347.35,340.05,342.4,344.0,349.2,144067,49597410.9,29-NOV-2021,6980,INE704P01017,
COFORGE,EQ,5200.0,5359.15,5033.1,5292.75,5269.65,5267.65,249375,1312345774.8,29-NOV-2021,33757,INE591G01017,
COLPAL,EQ,1462.0,1466.35,1414.0,1445.35,1444.9,1459.2,350533,504501763.75,29-NOV-2021,24458,INE259A01022,
CONCOR,EQ,604.0,610.75,581.85,598.25,599.2,604.0,1815662,1091665691.05,29-NOV-2021,77533,INE111A01025,
CROMPTON,EQ,439.1,449.0,417.2,443.3,444.55,437.4,2888897,1247885125.9,29-NOV-2021,53528,INE299U01018,
CUMMINSIND,EQ,874.0,879.95,842.0,874.05,879.95,875.25,461771,400665985.9,29-NOV-2021,22148,INE298A01020,
DABUR,EQ,600.0,602.0,589.25,598.0,597.85,602.0,1125420,672814005.25,29-NOV-2021,30379,INE016A01026,
DALBHARAT,EQ,1856.0,1890.0,1801.0,1859.45,1837.15,1888.35,256617,477603275.45,29-NOV-2021,21741,INE00R701025,
DIVISLAB,EQ,4965.55,4990.0,4810.1,4921.35,4923.0,4937.8,551230,2712653978.8,29-NOV-2021,60463,INE361B01024,
DIXON,EQ,4935.0,5149.45,4831.8,5003.8,5005.0,5102.5,500363,2506335614.45,29-NOV-2021,66379,INE935N01020,
DLF,EQ,376.15,383.3,363.1,374.85,375.25,376.85,9038035,3405246610.4,29-NOV-2021,105076,INE271C01023,
DMART,EQ,4687.0,4721.0,4455.0,4673.35,4669.45,4718.75,609710,2816595854.4,29-NOV-2021,79984,INE192R01011,
DRREDDY,EQ,4850.0,4885.0,4665.6,4697.6,4690.0,4750.9,900185,4301195404.5,29-NOV-2021,98855,INE089A01023,
EICHERMOT,EQ,2433.9,2447.6,2365.3,2413.4,2419.85,2433.9,342547,828167219.85,29-NOV-2021,32266,INE066A01021,
FEDERALBNK,EQ,88.0,88.55,84.7,87.05,86.9,88.7,18514448,1613885660.3,29-NOV-2021,66565,INE171A01029,
FORCEMOT,EQ,1385.0,1387.8,1332.0,1343.4,1340.0,1383.7,41718,56614876.1,29-NOV-2021,5743,INE451A01017,
FORTIS,EQ,284.75,295.7,282.3,288.25,287.5,283.35,4221721,1216948769.5,29-NOV-2021,57780,INE061F01013,
GAIL,EQ,133.6,133.6,129.45,130.35,130.8,133.6,11255792,1481883530.1,29-NOV-2021,61053,INE129A01019,
GLENMARK,EQ,540.5,541.9,511.0,512.75,512.0,532.2,2303609,1205464255.6,29-NOV-2021,41714,INE935A01035,
GODFRYPHLP,EQ,1181.0,1190.0,1134.95,1181.35,1173.2,1181.35,26901,31400518.0,29-NOV-2021,4983,INE260B01028,
GODREJCP,EQ,887.0,924.35,877.05,913.2,910.25,897.45,1398906,1277761282.25,29-NOV-2021,68908,INE102D01028,
GODREJPROP,EQ,2070.5,2121.3,1988.7,2062.1,2064.2,2095.75,970295,2005437700.55,29-NOV-2021,53847,INE484J01027,
GRASIM,EQ,1680.0,1720.1,1642.7,1683.95,1682.0,1690.1,1448550,2450892495.8,29-NOV-2021,51271,INE047A01021,
HAL,EQ,1285.0,1316.45,1235.15,1298.5,1281.85,1285.9,818928,1056014613.9,29-NOV-2021,39026,INE066F01012,
HAVELLS,EQ,1315.0,1356.8,1291.8,1330.1,1325.05,1327.2,1261578,1682889937.35,29-NOV-2021,60588,INE176B01034,
HCLTECH,EQ,1101.1,1145.0,1100.1,1133.15,1134.0,1110.05,3661152,4142561741.55,29-NOV-2021,144471,INE860A01027,
HDFCAMC,EQ,2487.3,2527.0,2425.2,2508.5,2501.0,2512.95,471574,1172647320.55,29-NOV-2021,35635,INE127D01025,
HDFCBANK,EQ,1494.8,1507.65,1462.0,1501.25,1499.05,1489.9,6495498,9671797937.9,29-NOV-2021,202157,INE040A01034,
HDFCLIFE,EQ,669.6,686.0,658.8,683.65,682.35,670.65,4901166,3307937995.85,29-NOV-2021,122207,INE795G01014,
HEROMOTOCO,EQ,2525.0,2528.95,2446.15,2490.8,2485.0,2529.4,594113,1471789822.8,29-NOV-2021,55812,INE158A01026,
HINDALCO,EQ,414.0,433.5,407.1,420.15,421.0,417.0,19069247,8062383420.0,29-NOV-2021,167358,INE038A01020,
HINDPETRO,EQ,300.0,301.85,292.05,296.45,297.1,302.2,3345886,995211286.05,29-NOV-2021,50184,INE094A01015,
HINDUNILVR,EQ,2334.4,2342.25,2284.7,2329.4,2322.0,2335.1,1724612,3994327558.85,29-NOV-2021,131269,INE030A01027,
HINDZINC,EQ,330.9,331.9,322.5,329.85,328.55,330.3,921006,302895762.8,29-NOV-2021,19863,INE267A01025,
ICICIBANK,EQ,726.75,727.75,710.5,718.4,718.25,722.2,15878074,11445480673.9,29-NOV-2021,280903,INE090A01021,
ICICIGI,EQ,1440.0,1459.4,1419.0,1434.25,1438.05,1453.65,552009,797201884.65,29-NOV-2021,56784,INE765G01017,
