SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1259.0,1268.0,1239.0,1245.7,1240.0,1250.5,50472,63285111.0,21-FEB-2019,6895,INE117A01022,
ABCAPITAL,EQ,82.0,83.0,81.65,81.95,82.0,81.65,2638740,216793154.35,21-FEB-2019,38674,INE674K01013,
ADANIENT,EQ,119.8,121.0,117.9,119.4,119.05,120.05,2698192,322554413.9,21-FEB-2019,18870,INE423A01024,
ADANIGREEN,EQ,31.0,31.8,30.35,30.85,30.4,30.95,320492,9970657.15,21-FEB-2019,1321,INE364U01010,
ADANIPORTS,EQ,352.1,359.25,350.8,355.75,355.05,354.75,4089677,1451792200.85,21-FEB-2019,65181,INE742F01042,
ADANIPOWER,EQ,40.25,40.95,38.85,39.55,39.15,39.55,14132459,561398820.75,21-FEB-2019,25000,INE814H01011,
ALKEM,EQ,1836.95,1845.2,1793.45,1803.3,1797.0,1835.8,128991,232481247.75,21-FEB-2019,6134,INE540L01014,
AMBER,EQ,660.0,680.0,653.0,670.95,676.0,659.0,6037,4058499.9,21-FEB-2019,1218,INE371P01015,
AMBUJACEM,EQ,206.9,210.5,205.5,209.6,209.55,206.8,2197983,458069915.55,21-FEB-2019,25511,INE079A01024,
APLAPOLLO,EQ,1077.0,1149.8,1077.0,1144.65,1149.0,1086.55,23238,26217378.3,21-FEB-2019,2284,INE702C01019,
APOLLOHOSP,EQ,1135.0,1158.0,1127.0,1152.2,1156.0,1129.6,1308447,1493774558.2,21-FEB-2019,32506,INE437A01024,
ASHOKLEY,EQ,81.5,81.65,80.2,81.15,81.15,80.95,18529079,1499753505.15,21-FEB-2019,55017,INE208A01029,
ASIANPAINT,EQ,1399.0,1407.85,1390.3,1397.8,1397.0,1396.9,677142,948126583.6,21-FEB-2019,36868,INE021A01026,
ASTRAL,EQ,1089.0,1101.0,1061.0,1073.75,1061.0,1098.4,36486,39704485.1,21-FEB-2019,7140,INE006I01046,
AUBANK,EQ,569.9,579.9,561.25,576.4,576.95,564.4,66260,37797693.9,21-FEB-2019,7888,INE949L01017,
AUROPHARMA,EQ,723.0,732.9,720.2,731.1,730.0,722.8,1818817,1322281985.9,21-FEB-2019,50647,INE406A01037,
AXISBANK,EQ,700.5,706.5,695.1,697.2,697.0,700.35,6674353,4671469808.8,21-FEB-2019,128858,INE238A01034,
BAJAJ-AUTO,EQ,2770.0,2829.9,2751.7,2813.95,2825.0,2774.7,281964,786006221.6,21-FEB-2019,25446,INE917I01010,
BAJAJFINSV,EQ,6040.0,6220.0,5982.0,6169.1,6191.05,5998.45,230121,1403702221.95,21-FEB-2019,21194,INE918I01018,
BAJAJHLDNG,EQ,3159.0,3221.9,3107.0,3152.9,3155.0,3159.2,20575,65393257.8,21-FEB-2019,4971,INE118A01012,
BAJFINANCE,EQ,2610.0,2660.0,2593.05,2654.7,2652.55,2606.15,1139823,3002230328.5,21-FEB-2019,51121,INE296A01024,
BANDHANBNK,EQ,479.0,494.9,478.05,488.7,488.5,477.25,1101018,539489769.6,21-FEB-2019,29610,INE545U01014,
BANKBARODA,EQ,104.5,104.55,102.5,103.0,103.05,102.95,10298813,1062611485.25,21-FEB-2019,36092,INE028A01039,
BANKINDIA,EQ,85.1,85.8,82.95,83.25,83.05,81.85,13401572,1123342624.65,21-FEB-2019,43647,INE084A01016,
BDL,EQ,243.75,252.4,243.7,251.4,251.0,242.2,46314,11581235.3,21-FEB-2019,1801,INE171Z01018,
BEL,EQ,77.2,77.95,76.05,77.45,77.5,77.5,4870359,375559870.05,21-FEB-2019,32338,INE263A01024,
BHARATFORG,EQ,476.0,482.85,469.6,480.8,480.85,473.55,769754,367005731.75,21-FEB-2019,23641,INE465A01025,
BHARTIARTL,EQ,305.9,311.0,303.0,309.9,310.05,309.0,5232493,1601691928.7,21-FEB-2019,44595,INE397D01024,
BHEL,EQ,63.0,63.1,62.35,62.95,63.1,62.75,3138802,196865423.9,21-FEB-2019,11347,INE257A01026,
BIOCON,EQ,620.2,624.9,617.4,621.65,621.0,619.4,789303,490678994.75,21-FEB-2019,55570,INE376G01013,
BLUESTARCO,EQ,596.95,616.0,583.75,601.1,600.0,586.6,32133,19355179.9,21-FEB-2019,3354,INE472A01039,
BOSCHLTD,EQ,18270.0,18294.5,17930.3,18048.55,17956.8,18175.65,8542,154510484.45,21-FEB-2019,4868,INE323A01026,
BPCL,EQ,328.0,337.65,326.25,335.3,337.0,341.1,4676884,1553841869.45,21-FEB-2019,58945,INE029A01011,
BRITANNIA,EQ,2943.95,3018.0,2935.0,3001.6,3011.05,2922.3,724297,2164517016.15,21-FEB-2019,65466,INE216A01030,
BSE,EQ,561.0,565.0,560.05,562.4,563.3,558.9,89652,50468322.9,21-FEB-2019,5392,INE118H01025,
CANBK,EQ,225.0,225.0,220.35,221.5,221.0,218.55,4449981,989795507.05,21-FEB-2019,30121,INE476A01014,
CDSL,EQ,212.35,212.35,209.5,209.7,209.95,210.8,68878,14480454.6,21-FEB-2019,1607,INE736A01011,
CGPOWER,EQ,29.85,31.95,29.65,31.2,31.2,30.25,23783335,727434725.6,21-FEB-2019,36107,INE067A01029,
CHOLAFIN,EQ,1186.7,1200.0,1166.3,1169.95,1174.0,1183.25,311541,365220958.3,21-FEB-2019,18237,INE121A01016,
CIPLA,EQ,542.85,547.9,540.5,545.5,546.0,541.1,1093548,595979525.2,21-FEB-2019,29438,INE059A01026,
COALINDIA,EQ,215.05,215.7,213.2,213.7,213.8,214.95,4081685,873198812.9,21-FEB-2019,48406,INE522F01014,
COCHINSHIP,EQ,340.55,341.45,336.55,338.75,339.5,340.65,41687,14098608.1,21-FEB-2019,2786,INE704P01017,
COLPAL,EQ,1250.0,1250.95,1236.65,1239.2,1240.0,1245.15,174425,216617339.4,21-FEB-2019,10370,INE259A01022,
CONCOR,EQ,491.9,492.45,479.6,482.6,482.85,491.9,835835,403263055.9,21-FEB-2019,27715,INE111A01025,
CROMPTON,EQ,203.5,211.45,196.25,209.75,209.0,200.65,377981,77206454.65,21-FEB-2019,19780,INE299U01018,
