SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,1720.0,1752.8,1716.0,1739.65,1739.65,1714.15,64676,112233329.5,4-OCT-2005,
APOLLOHOSP,EQ,455.8,459.4,450.1,453.4,454.0,452.3,51869,23577472.1,4-OCT-2005,
ASHOKLEY,EQ,28.4,29.75,28.4,29.6,29.5,29.2,3446042,101700715.35,4-OCT-2005,
ASIANPAINT,EQ,516.7,520.0,508.5,510.95,510.0,509.4,59346,30400547.2,4-OCT-2005,
AUROPHARMA,EQ,351.35,370.5,351.35,368.35,369.0,356.85,161290,58670190.55,4-OCT-2005,
BANKBARODA,EQ,249.0,253.4,246.5,251.9,250.55,247.45,728878,182729436.35,4-OCT-2005,
BANKINDIA,EQ,125.6,133.1,125.05,132.35,132.25,125.6,2810844,361113641.45,4-OCT-2005,
BEL,EQ,866.0,870.0,846.0,851.6,850.0,861.05,121016,104220808.35,4-OCT-2005,
BHARATFORG,EQ,366.85,366.85,360.0,362.6,361.15,362.7,443413,160523084.55,4-OCT-2005,
BHEL,EQ,1210.0,1295.0,1210.0,1277.55,1288.0,1242.6,128462,161902936.8,4-OCT-2005,
BIOCON,EQ,466.0,469.8,463.0,465.7,465.5,462.45,44276,20624197.7,4-OCT-2005,
BLUESTARCO,EQ,400.0,405.0,398.4,400.6,400.1,400.35,6342,2546806.35,4-OCT-2005,
BPCL,EQ,411.0,417.5,402.0,406.55,410.0,410.3,240500,98994594.2,4-OCT-2005,
BRITANNIA,EQ,1262.0,1320.0,1262.0,1274.3,1278.0,1243.9,10818,13860742.35,4-OCT-2005,
CANBK,EQ,234.0,240.8,233.5,239.2,239.5,233.25,442071,104582919.55,4-OCT-2005,
CIPLA,EQ,391.4,394.45,379.2,380.85,381.0,390.7,1109568,425820635.75,4-OCT-2005,
CONCOR,EQ,1308.1,1349.95,1308.1,1320.35,1315.0,1337.3,1607,2133133.55,4-OCT-2005,
CUMMINSIND,EQ,153.05,154.9,152.55,153.25,153.1,153.0,344397,52894800.75,4-OCT-2005,
DABUR,EQ,166.95,174.5,164.2,170.05,170.25,166.55,533913,91215397.1,4-OCT-2005,
DIVISLAB,EQ,1610.0,1682.9,1606.0,1656.55,1660.0,1598.7,88848,146692621.5,4-OCT-2005,
DRREDDY,EQ,841.55,920.0,818.0,911.7,912.0,881.9,411793,374667553.8,4-OCT-2005,
EICHERMOT,EQ,295.0,299.9,288.0,291.2,288.6,282.65,16969,4955406.35,4-OCT-2005,
FEDERALBNK,EQ,192.0,195.7,190.2,194.65,194.2,190.75,350644,67799627.3,4-OCT-2005,
GAIL,EQ,282.1,287.4,281.2,283.15,282.25,280.9,1719181,489066842.4,4-OCT-2005,
GLENMARK,EQ,328.0,335.0,320.15,321.55,321.55,322.55,192711,62894818.25,4-OCT-2005,
GODFRYPHLP,EQ,1003.0,1015.0,1000.05,1002.3,1001.0,1000.0,10571,10652328.8,4-OCT-2005,
GODREJCP,EQ,460.0,465.0,450.0,459.6,462.0,455.2,13216,6021332.25,4-OCT-2005,
GRASIM,EQ,1360.0,1363.0,1330.0,1341.3,1341.0,1328.6,336439,451892930.85,4-OCT-2005,
HAVELLS,EQ,365.5,377.95,363.0,369.05,366.2,359.95,215432,79893336.15,4-OCT-2005,
HCLTECH,EQ,472.0,494.5,467.0,492.5,491.0,470.15,882134,428160260.5,4-OCT-2005,
HDFCBANK,EQ,690.0,715.0,690.0,709.9,712.95,676.65,845723,595560931.0,4-OCT-2005,
HINDPETRO,EQ,316.0,322.0,316.0,317.15,316.15,315.95,330435,105551540.25,4-OCT-2005,
ICICIBANK,EQ,592.5,598.0,582.0,590.35,586.1,593.4,513729,305009261.9,4-OCT-2005,
INDHOTEL,EQ,778.5,801.0,777.0,791.35,786.5,776.3,236180,187091858.8,4-OCT-2005,
INDUSINDBK,EQ,72.5,74.2,72.35,72.75,72.9,72.2,971882,71039095.95,4-OCT-2005,
IOC,EQ,455.0,464.95,454.0,460.2,460.05,453.9,136858,63020062.0,4-OCT-2005,
ITC,EQ,137.1,137.7,136.5,136.95,137.0,136.9,4561872,625502502.8,4-OCT-2005,
JINDALSTEL,EQ,1441.55,1522.0,1441.55,1505.75,1500.0,1503.25,19628,29670955.8,4-OCT-2005,
JSWSTEEL,EQ,294.8,298.0,292.55,293.95,294.95,292.85,102577,30238879.15,4-OCT-2005,
KOTAKBANK,EQ,204.0,205.0,199.0,199.45,199.6,200.5,110083,22138218.9,4-OCT-2005,
LICHSGFIN,EQ,208.9,212.5,207.65,208.25,208.05,207.05,559414,117342401.95,4-OCT-2005,
LT,EQ,1523.2,1575.0,1523.2,1539.05,1540.0,1523.2,262295,406126852.8,4-OCT-2005,
LUPIN,EQ,772.0,828.9,765.0,823.2,821.9,765.15,386168,305520047.45,4-OCT-2005,
M&M,EQ,392.4,395.5,389.25,392.55,391.5,389.25,1159668,455684480.6,4-OCT-2005,
