SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 01-Jul-2026,1074.6,1074.5,1084.9,1061.7,1069.2,1065.9,1069.4,1496165,16000.0,52825, 902618, 60.33
ABB, EQ, 01-Jul-2026,7031.0,7046.0,7073.5,6915.0,6932.0,6937.0,6981.36,146578,10233.14,21165, 52028, 35.50
ABCAPITAL, EQ, 01-Jul-2026,391.95,392.6,395.5,388.35,391.1,393.15,393.03,1940958,7628.62,37719, 932000, 48.02
ADANIENSOL, EQ, 01-Jul-2026,1491.4,1491.4,1536.7,1470.0,1516.0,1521.4,1513.26,2095932,31716.84,57587, 661013, 31.54
ADANIENT, EQ, 01-Jul-2026,3036.0,3041.0,3149.8,3012.8,3143.0,3143.6,3112.4,3415655,106308.91,107300, 1585153, 46.41
ADANIGREEN, EQ, 01-Jul-2026,1492.2,1492.2,1546.0,1482.4,1529.9,1535.0,1526.54,2563470,39132.3,54345, 751010, 29.30
ADANIPORTS, EQ, 01-Jul-2026,1810.2,1829.5,1881.7,1815.4,1848.2,1848.2,1852.0,4123193,76361.61,132813, 1422524, 34.50
ADANIPOWER, EQ, 01-Jul-2026,223.77,223.77,229.8,223.21,226.21,226.86,226.64,39061121,88527.22,165471, 17303438, 44.30
ALKEM, EQ, 01-Jul-2026,5570.0,5594.0,5639.0,5514.0,5562.5,5567.5,5556.92,128296,7129.3,19631, 77508, 60.41
AMBER, EQ, 01-Jul-2026,7530.0,7543.5,7644.5,7426.0,7446.5,7451.0,7500.14,178011,13351.07,20371, 51617, 29.00
AMBUJACEM, EQ, 01-Jul-2026,421.85,420.3,423.0,418.1,419.5,418.85,420.36,3312629,13925.12,31886, 1858412, 56.10
ANGELONE, EQ, 01-Jul-2026,330.65,330.0,342.0,327.55,340.0,340.4,337.76,7010898,23680.02,54835, 3188737, 45.48
APLAPOLLO, EQ, 01-Jul-2026,1788.7,1799.0,1799.0,1750.1,1785.1,1785.1,1772.78,765345,13567.86,53675, 315288, 41.20
APOLLOHOSP, EQ, 01-Jul-2026,8682.0,8681.0,8738.5,8611.5,8620.0,8618.5,8651.53,163174,14117.05,25602, 101547, 62.23
ASHOKLEY, EQ, 01-Jul-2026,157.7,157.89,165.75,157.89,162.05,162.32,162.25,41112595,66704.76,198930, 14079194, 34.25
ASIANPAINT, EQ, 01-Jul-2026,2635.7,2648.0,2723.0,2624.0,2715.0,2716.4,2695.3,1097512,29581.24,73102, 528655, 48.17
ASTRAL, EQ, 01-Jul-2026,1335.6,1339.0,1369.0,1336.6,1360.0,1362.1,1354.8,941375,12753.76,49202, 273742, 29.08
AUBANK, EQ, 01-Jul-2026,1037.05,1035.9,1054.4,1031.0,1048.0,1051.4,1046.59,1781800,18648.08,51305, 977365, 54.85
AUROPHARMA, EQ, 01-Jul-2026,1578.7,1578.7,1588.7,1549.7,1551.1,1552.6,1560.36,590144,9208.35,28550, 268091, 45.43
AXISBANK, EQ, 01-Jul-2026,1345.7,1345.7,1377.7,1345.7,1363.9,1368.7,1368.87,3187785,43636.63,100624, 1715757, 53.82
BAJAJ-AUTO, EQ, 01-Jul-2026,9716.0,9762.0,9900.0,9762.0,9845.0,9842.0,9839.68,200437,19722.36,28539, 70189, 35.02
BAJAJFINSV, EQ, 01-Jul-2026,1780.2,1760.0,1809.4,1741.5,1799.9,1797.6,1776.51,1768906,31424.86,65533, 1011127, 57.16
BAJAJHLDNG, EQ, 01-Jul-2026,10603.0,10649.0,10905.0,10513.0,10709.0,10719.0,10743.58,88123,9467.56,20987, 42213, 47.90
BAJFINANCE, EQ, 01-Jul-2026,1004.75,1000.4,1025.4,998.9,1014.0,1014.9,1013.47,6834299,69263.41,176056, 3932638, 57.54
BANDHANBNK, EQ, 01-Jul-2026,204.18,204.2,206.8,202.79,204.58,205.04,205.58,5131300,10548.99,43551, 2214859, 43.16
BANKBARODA, EQ, 01-Jul-2026,272.4,273.7,274.1,270.6,271.05,271.65,272.27,8585773,23376.4,74570, 4442003, 51.74
BANKINDIA, EQ, 01-Jul-2026,140.4,140.65,142.5,140.13,141.2,141.64,141.38,3923577,5547.14,29576, 1677524, 42.75
BDL, EQ, 01-Jul-2026,1368.4,1375.4,1385.6,1362.2,1376.5,1379.0,1374.9,813706,11187.67,32680, 209073, 25.69
BEL, EQ, 01-Jul-2026,411.8,413.0,417.65,411.4,416.3,416.25,415.24,8844076,36724.09,126427, 5320176, 60.16
BHARATFORG, EQ, 01-Jul-2026,2144.1,2151.0,2167.9,2088.3,2111.7,2108.8,2106.57,1124785,23694.4,60945, 582389, 51.78
BHARTIARTL, EQ, 01-Jul-2026,1852.0,1845.6,1887.0,1845.6,1870.0,1871.0,1871.36,4307333,80605.78,147905, 2722258, 63.20
BHEL, EQ, 01-Jul-2026,414.1,416.1,422.4,411.8,414.3,413.95,416.22,10048287,41823.38,78101, 4229700, 42.09
BIOCON, EQ, 01-Jul-2026,418.3,421.45,430.7,416.4,417.6,418.2,421.88,6386499,26943.53,42715, 3278327, 51.33
BLUESTARCO, EQ, 01-Jul-2026,1628.3,1628.0,1639.0,1599.4,1615.0,1606.4,1617.01,188067,3041.06,14819, 71766, 38.16
BOSCHLTD, EQ, 01-Jul-2026,39900.0,39950.0,40850.0,39905.0,40730.0,40785.0,40370.35,44664,18031.01,21394, 21750, 48.70
BPCL, EQ, 01-Jul-2026,303.55,305.2,306.5,301.15,303.95,304.2,303.37,4919350,14924.01,37047, 2206084, 44.85
BRITANNIA, EQ, 01-Jul-2026,5146.5,5146.5,5276.0,5115.0,5246.0,5262.0,5212.85,475937,24809.86,38836, 268214, 56.35
BSE, EQ, 01-Jul-2026,3865.6,3870.0,3954.0,3870.0,3945.0,3944.1,3928.76,2285604,89795.97,101666, 812279, 35.54
CAMS, EQ, 01-Jul-2026,796.85,792.1,801.0,784.6,792.85,792.2,792.09,1423919,11278.73,54534, 768032, 53.94
CANBK, EQ, 01-Jul-2026,125.52,126.06,127.6,125.62,125.9,126.28,126.61,28424787,35988.58,147169, 16440679, 57.84
CDSL, EQ, 01-Jul-2026,1305.5,1308.8,1345.0,1305.7,1334.1,1332.4,1333.02,2265248,30196.14,86046, 839598, 37.06
CGPOWER, EQ, 01-Jul-2026,952.15,958.0,978.9,950.0,976.0,976.5,966.55,3489753,33730.09,84625, 1375190, 39.41
CHOLAFIN, EQ, 01-Jul-2026,1789.8,1790.0,1808.9,1776.6,1799.9,1803.3,1796.53,642938,11550.58,35039, 320729, 49.88
CIPLA, EQ, 01-Jul-2026,1465.4,1468.0,1472.1,1446.0,1457.0,1456.7,1456.98,753439,10977.44,46667, 375923, 49.89
COALINDIA, EQ, 01-Jul-2026,439.05,439.0,439.0,433.2,435.15,434.75,435.71,3391210,14775.79,76283, 1673418, 49.35
COCHINSHIP, EQ, 01-Jul-2026,1507.9,1512.7,1518.3,1494.0,1503.0,1504.4,1506.11,1320683,19890.9,42801, 339780, 25.73
COFORGE, EQ, 01-Jul-2026,1465.7,1470.3,1474.5,1362.2,1367.9,1370.7,1400.5,4675747,65483.62,149717, 2666635, 57.03
COLPAL, EQ, 01-Jul-2026,1997.9,2005.0,2077.0,2000.3,2072.0,2071.9,2052.08,578144,11863.95,25503, 322971, 55.86
CONCOR, EQ, 01-Jul-2026,475.25,475.25,482.35,473.8,480.25,480.25,479.65,786234,3771.19,18851, 375678, 47.78
CROMPTON, EQ, 01-Jul-2026,274.75,274.5,280.0,268.7,270.25,269.45,271.3,3430449,9306.75,32564, 2034270, 59.30
CUMMINSIND, EQ, 01-Jul-2026,5659.5,5695.0,5740.0,5614.5,5655.0,5663.0,5682.3,227454,12924.61,29902, 113749, 50.01
DABUR, EQ, 01-Jul-2026,422.2,422.9,447.0,422.65,445.35,444.75,438.61,8597999,37712.08,84257, 3569225, 41.51
DALBHARAT, EQ, 01-Jul-2026,1700.6,1700.6,1731.5,1685.1,1708.2,1708.9,1710.48,285039,4875.53,26513, 127644, 44.78
DELHIVERY, EQ, 01-Jul-2026,472.05,471.95,510.0,470.5,509.1,507.7,500.24,18031256,90198.84,184985, 7333618, 40.67
DIVISLAB, EQ, 01-Jul-2026,6579.0,6599.0,6665.5,6530.5,6542.0,6545.5,6564.22,323984,21267.02,27669, 208993, 64.51
DIXON, EQ, 01-Jul-2026,11920.0,11980.0,12045.0,11785.0,11970.0,11956.0,11921.79,288435,34386.6,40668, 51305, 17.79
