SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1666.35,1696.3,1651.05,1663.85,1661.8,1666.35,93434,156700303.7,06-AUG-2021,6042,INE117A01022,
ABCAPITAL,EQ,117.5,122.5,117.05,121.95,121.75,113.6,17544307,2119826070.95,06-AUG-2021,92089,INE674K01013,
ADANIENT,EQ,1422.0,1555.0,1422.0,1536.65,1539.0,1432.35,14250256,21578454907.5,06-AUG-2021,244951,INE423A01024,
ADANIGREEN,BE,892.0,921.0,882.0,910.55,907.0,889.65,1079251,966549317.35,06-AUG-2021,26357,INE364U01010,
ADANIPORTS,EQ,692.95,719.9,691.45,710.7,710.0,693.55,17504802,12442997164.75,06-AUG-2021,216974,INE742F01042,
ADANIPOWER,BE,92.2,92.55,89.1,92.55,92.55,88.15,4321632,394121048.3,06-AUG-2021,30603,INE814H01011,
ALKEM,EQ,3410.0,3534.7,3361.0,3472.05,3453.1,3399.7,689686,2396136420.5,06-AUG-2021,59257,INE540L01014,
AMBER,EQ,2986.95,2995.0,2935.8,2976.05,2972.0,2986.95,57588,171164099.75,06-AUG-2021,5160,INE371P01015,
AMBUJACEM,EQ,419.0,419.0,402.3,403.9,404.0,418.9,5940472,2419103019.6,06-AUG-2021,77381,INE079A01024,
APLAPOLLO,EQ,1717.0,1786.0,1717.0,1752.15,1745.0,1708.25,378399,664644533.3,06-AUG-2021,24186,INE702C01027,
APOLLOHOSP,EQ,4089.8,4178.05,4073.2,4088.05,4093.0,4073.75,717143,2954387171.05,06-AUG-2021,60210,INE437A01024,
ASHOKLEY,EQ,134.95,136.45,132.7,134.15,134.45,134.35,11850464,1590158908.35,06-AUG-2021,63048,INE208A01029,
ASIANPAINT,EQ,2995.0,3001.0,2961.45,2966.45,2971.0,2988.4,744159,2214482965.15,06-AUG-2021,61481,INE021A01026,
ASTRAL,EQ,2219.0,2268.05,2160.0,2245.25,2248.2,2190.1,438370,977321145.15,06-AUG-2021,35916,INE006I01046,
AUBANK,EQ,1239.95,1284.0,1211.35,1248.8,1246.3,1240.1,4125719,5180365849.9,06-AUG-2021,108168,INE949L01017,
AUROPHARMA,EQ,912.6,912.6,899.5,901.3,900.6,908.1,757692,684846299.8,06-AUG-2021,23434,INE406A01037,
AXISBANK,EQ,747.0,757.65,738.8,740.85,743.1,749.3,6522599,4866716833.55,06-AUG-2021,114970,INE238A01034,
BAJAJ-AUTO,EQ,3833.0,3872.35,3797.25,3847.85,3850.05,3818.75,504011,1932858360.4,06-AUG-2021,46250,INE917I01010,
BAJAJFINSV,EQ,14070.0,14108.7,13975.0,14005.65,14003.7,13994.9,137473,1929344892.2,06-AUG-2021,23235,INE918I01018,
