SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,3611.65,3664.7,3611.65,3652.9,3656.0,3674.05,51629,188178614.95,12-APR-2007,
ADANIENT,EQ,205.0,219.25,205.0,218.45,219.25,218.15,236134,51421108.4,12-APR-2007,
APOLLOHOSP,EQ,504.95,539.0,500.0,532.35,529.0,503.2,99236,52391468.95,12-APR-2007,
ASHOKLEY,EQ,36.85,37.45,35.75,37.15,37.15,36.85,1914765,70894806.7,12-APR-2007,
ASIANPAINT,EQ,799.95,816.0,785.1,803.8,808.0,807.25,32484,26017346.3,12-APR-2007,
ASTRAL,EQ,78.5,80.35,78.0,78.35,78.8,79.75,3529,278251.75,12-APR-2007,
AUROPHARMA,EQ,678.0,696.0,677.95,685.05,687.7,681.95,16330,11253059.8,12-APR-2007,
BANKBARODA,EQ,220.05,222.5,214.1,219.65,220.4,221.6,292942,64215118.4,12-APR-2007,
BANKINDIA,EQ,165.0,174.6,165.0,172.8,172.7,168.25,1948519,332852949.55,12-APR-2007,
BEL,EQ,1662.0,1664.9,1635.0,1644.0,1643.0,1660.75,69147,113806442.05,12-APR-2007,
BHARATFORG,EQ,310.0,319.4,309.0,313.6,313.5,312.0,355728,112191965.15,12-APR-2007,
BHARTIARTL,EQ,773.7,774.9,760.0,769.0,767.15,774.1,759730,585486351.2,12-APR-2007,
BHEL,EQ,2490.0,2495.0,2455.0,2468.8,2467.0,2496.1,393262,971672051.35,12-APR-2007,
BIOCON,EQ,481.55,494.85,473.0,489.7,490.1,480.8,267270,130530536.15,12-APR-2007,
BLUESTARCO,EQ,219.9,219.9,213.0,213.95,213.2,218.5,11670,2501474.85,12-APR-2007,
BPCL,EQ,320.0,322.5,311.5,313.55,312.9,319.05,188632,59909570.75,12-APR-2007,
BRITANNIA,EQ,1225.0,1249.8,1221.0,1238.85,1240.0,1227.45,1054,1299177.6,12-APR-2007,
