SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1260.0,1260.0,1212.0,1220.55,1215.05,1258.0,60953,74944683.65,13-FEB-2017,8724,INE117A01022,
ADANIENT,EQ,93.55,93.65,90.0,91.7,91.65,92.85,2133187,195506803.75,13-FEB-2017,9330,INE423A01024,
ADANIPORTS,EQ,313.2,314.8,304.6,309.55,309.05,311.25,2291161,710649635.1,13-FEB-2017,20377,INE742F01042,
ADANIPOWER,EQ,36.8,37.2,35.7,36.35,36.5,36.6,6031761,219255880.8,13-FEB-2017,8461,INE814H01011,
ALKEM,EQ,1829.7,1870.0,1822.0,1847.35,1844.0,1830.45,36178,66891162.2,13-FEB-2017,3490,INE540L01014,
AMBUJACEM,EQ,238.0,241.7,233.5,239.2,239.0,237.55,1610639,383394173.15,13-FEB-2017,18344,INE079A01024,
APLAPOLLO,EQ,1140.95,1141.0,1090.05,1097.0,1090.6,1119.5,11700,12913688.85,13-FEB-2017,772,INE702C01019,
APOLLOHOSP,EQ,1221.0,1234.85,1208.8,1216.85,1217.0,1226.0,162416,197684620.05,13-FEB-2017,10251,INE437A01024,
ASHOKLEY,EQ,93.35,93.6,91.4,92.1,91.85,92.95,7004255,646887137.0,13-FEB-2017,30603,INE208A01029,
ASIANPAINT,EQ,995.0,1000.0,981.5,984.75,984.3,993.05,643641,636955743.85,13-FEB-2017,31141,INE021A01026,
ASTRAL,EQ,446.0,449.5,441.6,444.85,444.5,446.4,107077,47869886.9,13-FEB-2017,4863,INE006I01046,
AUROPHARMA,EQ,680.0,683.5,659.0,661.95,660.7,679.3,3267332,2173060866.65,13-FEB-2017,88674,INE406A01037,
AXISBANK,EQ,492.7,493.85,486.75,490.3,490.95,488.9,6626404,3249374742.7,13-FEB-2017,101009,INE238A01034,
BAJAJ-AUTO,EQ,2815.0,2817.0,2785.0,2806.5,2810.5,2800.8,116262,325608187.5,13-FEB-2017,8193,INE917I01010,
BAJAJFINSV,EQ,3655.2,3685.0,3592.65,3637.25,3639.0,3630.95,105482,384314598.4,13-FEB-2017,16590,INE918I01018,
BAJAJHLDNG,EQ,2058.95,2073.3,2018.0,2031.65,2037.0,2040.35,6050,12313011.15,13-FEB-2017,915,INE118A01012,
BAJFINANCE,EQ,1057.0,1070.0,1043.25,1058.95,1060.0,1055.45,484476,512654517.45,13-FEB-2017,12659,INE296A01024,
BANKBARODA,EQ,182.8,183.0,168.0,168.8,168.2,188.05,38352779,6634383973.4,13-FEB-2017,177698,INE028A01039,
BANKINDIA,EQ,134.0,134.25,126.6,128.75,128.3,133.9,5892227,760890246.0,13-FEB-2017,26713,INE084A01016,
BEL,EQ,1550.0,1551.1,1517.15,1526.6,1528.0,1543.9,229009,350540562.55,13-FEB-2017,12082,INE263A01016,
BHARATFORG,EQ,1012.0,1047.0,1012.0,1040.9,1044.0,1011.55,1072956,1106044689.7,13-FEB-2017,40043,INE465A01025,
BHARTIARTL,EQ,353.45,360.0,353.35,358.05,358.0,357.55,3306745,1180920833.25,13-FEB-2017,30410,INE397D01024,
BHEL,EQ,158.0,158.0,152.1,155.15,154.85,158.0,4853929,751420225.5,13-FEB-2017,28767,INE257A01026,
BIOCON,EQ,1092.0,1092.1,1067.55,1079.9,1081.0,1089.1,278591,300538646.85,13-FEB-2017,8698,INE376G01013,
BLUESTARCO,EQ,556.9,588.7,555.5,559.75,559.0,555.4,187785,105236953.4,13-FEB-2017,2072,INE472A01039,
BOSCHLTD,EQ,22680.0,22899.95,22301.0,22346.15,22335.0,22680.4,17356,389859478.4,13-FEB-2017,6261,INE323A01026,
BPCL,EQ,715.0,718.9,710.05,714.55,712.9,715.55,965865,689117405.7,13-FEB-2017,62671,INE029A01011,
BRITANNIA,EQ,3245.0,3296.0,3222.1,3271.7,3282.0,3239.35,201954,659346540.15,13-FEB-2017,13535,INE216A01022,
BSE,EQ,1009.0,1010.45,998.5,1001.8,1000.0,1005.0,503861,504728537.05,13-FEB-2017,20503,INE118H01025,
CANBK,EQ,310.5,313.0,299.0,300.9,300.0,311.05,3043174,923749523.45,13-FEB-2017,26462,INE476A01014,
CHOLAFIN,EQ,1034.85,1034.85,1006.0,1016.6,1020.0,1019.45,22927,23294534.5,13-FEB-2017,1686,INE121A01016,
CIPLA,EQ,582.7,585.4,576.05,582.65,581.05,579.95,946922,549869632.55,13-FEB-2017,27506,INE059A01026,
COALINDIA,EQ,318.0,321.5,314.8,320.9,321.0,324.5,4142829,1321684882.4,13-FEB-2017,46556,INE522F01014,
COLPAL,EQ,891.0,895.0,886.25,889.55,890.0,890.9,212907,189357865.6,13-FEB-2017,9649,INE259A01022,
CONCOR,EQ,1335.0,1336.0,1290.85,1303.9,1303.0,1326.75,312503,408771685.4,13-FEB-2017,22901,INE111A01017,
CROMPTON,EQ,197.05,198.45,185.7,187.4,188.8,196.1,494630,92993413.65,13-FEB-2017,14843,INE299U01018,
CUMMINSIND,EQ,901.4,901.4,872.0,873.85,872.0,892.3,147869,130170290.15,13-FEB-2017,11763,INE298A01020,
DABUR,EQ,265.05,270.55,263.65,269.2,268.95,264.6,1004160,267520642.0,13-FEB-2017,16482,INE016A01026,
DIVISLAB,EQ,753.1,755.0,737.0,740.4,739.75,750.1,634245,471710060.6,13-FEB-2017,19125,INE361B01024,
DLF,EQ,148.6,149.55,145.5,147.75,147.5,147.9,4808927,709361862.9,13-FEB-2017,19437,INE271C01023,
DRREDDY,EQ,2980.95,2988.25,2955.45,2966.95,2963.0,2976.05,150555,446942772.1,13-FEB-2017,17792,INE089A01023,
EICHERMOT,EQ,24110.0,24948.0,24102.25,24858.85,24800.0,24013.05,56524,1387141968.75,13-FEB-2017,20634,INE066A01013,
FEDERALBNK,EQ,84.85,85.0,82.75,83.95,83.75,84.45,5544027,465001724.6,13-FEB-2017,26242,INE171A01029,
FORTIS,EQ,195.0,195.75,184.8,185.7,186.0,194.7,1700310,321598142.35,13-FEB-2017,11798,INE061F01013,
GAIL,EQ,489.0,491.7,475.5,481.75,481.5,483.35,2370243,1145887165.15,13-FEB-2017,33509,INE129A01019,
GLENMARK,EQ,952.3,957.15,933.5,941.5,939.5,953.15,237335,223688113.75,13-FEB-2017,10963,INE935A01035,
GODFRYPHLP,EQ,1051.1,1072.0,1046.15,1057.1,1063.0,1050.45,61133,64845086.6,13-FEB-2017,3187,INE260B01028,
GODREJCP,EQ,1558.1,1567.05,1540.9,1554.0,1548.05,1557.25,62984,97710503.0,13-FEB-2017,5891,INE102D01028,
GODREJPROP,EQ,366.0,368.7,360.3,363.25,364.0,363.4,89888,32833864.4,13-FEB-2017,4012,INE484J01027,
GRASIM,EQ,1014.0,1020.0,997.15,1000.3,999.5,1011.1,1957065,1972558852.75,13-FEB-2017,61749,INE047A01021,
HAVELLS,EQ,438.5,438.5,430.1,435.15,436.95,439.45,635367,275790149.4,13-FEB-2017,11052,INE176B01034,
HCLTECH,EQ,831.0,833.65,821.0,827.3,825.9,828.4,604628,499941798.05,13-FEB-2017,25643,INE860A01027,
HDFCBANK,EQ,1307.55,1315.0,1299.2,1310.2,1311.25,1303.6,698948,914363830.45,13-FEB-2017,13107,INE040A01026,
HEROMOTOCO,EQ,3266.0,3279.8,3215.1,3226.55,3221.3,3268.6,385934,1249120360.65,13-FEB-2017,14080,INE158A01026,
HINDALCO,EQ,184.5,187.9,181.6,185.0,184.8,182.05,17458689,3236215800.7,13-FEB-2017,94830,INE038A01020,
HINDPETRO,EQ,573.9,581.95,569.1,578.3,577.0,571.65,1891971,1090487323.2,13-FEB-2017,32781,INE094A01015,
HINDUNILVR,EQ,854.95,864.75,852.45,862.3,863.0,850.9,688095,591575372.4,13-FEB-2017,27487,INE030A01027,
HINDZINC,EQ,317.95,320.55,312.05,314.75,314.4,313.7,1667539,527851728.65,13-FEB-2017,21899,INE267A01025,
ICICIBANK,EQ,282.5,284.1,279.55,281.65,281.15,281.6,11949486,3369701633.9,13-FEB-2017,79087,INE090A01021,
ICICIPRULI,EQ,352.95,355.0,348.8,351.4,351.0,350.2,339348,119341681.4,13-FEB-2017,13295,INE726G01019,
IDEA,EQ,105.0,109.0,104.3,107.25,107.15,110.45,19169323,2045593250.9,13-FEB-2017,58790,INE669E01016,
INDHOTEL,EQ,118.2,118.75,113.4,115.9,115.85,117.6,492574,57158468.3,13-FEB-2017,4850,INE053A01029,
INDIANB,EQ,301.75,304.0,283.1,288.0,287.1,303.2,579252,168325600.25,13-FEB-2017,10491,INE562A01011,
INDIGO,EQ,840.0,840.0,827.0,830.5,827.0,836.9,367676,305741840.5,13-FEB-2017,3357,INE646L01027,
INDUSINDBK,EQ,1328.2,1341.3,1318.55,1339.65,1340.0,1322.5,1283959,1709468448.7,13-FEB-2017,39670,INE095A01012,
INFY,EQ,972.85,986.1,962.85,984.35,984.0,968.3,6862134,6714084290.75,13-FEB-2017,115322,INE009A01021,
INOXWIND,EQ,183.5,184.5,181.2,181.8,181.6,181.5,212496,38747950.15,13-FEB-2017,3252,INE066P01011,
IOC,EQ,380.35,381.65,374.0,379.9,380.0,380.05,4304074,1625079378.65,13-FEB-2017,101158,INE242A01010,
ITC,EQ,275.4,276.35,268.6,270.6,270.05,273.35,8967548,2431287952.2,13-FEB-2017,73073,INE154A01025,
JINDALSTEL,EQ,91.55,92.4,85.5,88.5,88.1,91.0,10591156,940060046.2,13-FEB-2017,32929,INE749A01030,
JSWENERGY,EQ,63.6,63.7,61.35,62.2,62.1,63.1,2544110,158671316.7,13-FEB-2017,6046,INE121E01018,
JSWSTEEL,EQ,194.6,195.25,178.3,187.75,186.75,193.25,5882506,1109190811.2,13-FEB-2017,57939,INE019A01038,
JUBLFOOD,EQ,1002.85,1021.5,990.15,1011.8,1008.65,993.9,698573,705476492.45,13-FEB-2017,19474,INE797F01012,
KEI,EQ,164.25,170.0,160.2,168.7,169.45,163.3,310625,51647358.3,13-FEB-2017,4686,INE878B01027,
KOTAKBANK,EQ,779.8,796.0,779.5,793.15,792.0,778.9,1804668,1428193562.35,13-FEB-2017,37181,INE237A01028,
LAURUSLABS,EQ,536.0,540.0,515.1,518.5,520.9,535.8,332256,173615338.0,13-FEB-2017,10794,INE947Q01010,
LICHSGFIN,EQ,556.1,559.85,550.0,555.15,554.35,554.1,1240832,688552383.35,13-FEB-2017,19750,INE115A01026,
LT,EQ,1505.55,1509.0,1481.55,1500.15,1503.0,1501.95,620031,926857064.85,13-FEB-2017,21076,INE018A01030,
LUPIN,EQ,1479.0,1479.0,1445.0,1447.6,1445.65,1466.05,863549,1257320706.6,13-FEB-2017,30620,INE326A01037,
M&M,EQ,1285.95,1302.95,1213.8,1298.65,1299.0,1277.65,876096,1130958927.65,13-FEB-2017,26692,INE101A01026,
MANAPPURAM,EQ,99.8,100.5,96.05,97.85,98.05,98.9,3714277,364680818.1,13-FEB-2017,17597,INE522D01027,
MARICO,EQ,271.45,271.45,266.1,269.85,270.0,269.95,381427,102359959.3,13-FEB-2017,7518,INE196A01026,
MARUTI,EQ,6092.0,6139.9,6002.0,6022.0,6012.0,6112.25,404675,2447785114.95,13-FEB-2017,41543,INE585B01010,
MCX,EQ,1102.0,1158.0,1098.9,1152.85,1149.05,1090.0,1125941,1278010911.5,13-FEB-2017,56030,INE745G01035,
MFSL,EQ,624.0,624.0,608.0,610.6,612.0,622.45,161018,98602646.0,13-FEB-2017,6265,INE180A01020,
MOTILALOFS,EQ,605.0,624.5,604.55,612.8,613.6,602.45,119949,73448363.7,13-FEB-2017,6874,INE338I01027,
MPHASIS,EQ,559.9,566.9,559.55,562.15,566.0,558.95,289180,162541331.35,13-FEB-2017,3697,INE356A01018,
MUTHOOTFIN,EQ,342.0,346.45,325.1,328.75,331.1,340.85,460874,153441822.95,13-FEB-2017,14442,INE414G01012,
NATIONALUM,EQ,66.0,67.7,66.0,66.4,66.2,64.95,1844149,123439023.65,13-FEB-2017,12075,INE139A01034,
NAUKRI,EQ,861.0,863.95,842.25,849.8,842.25,858.85,3964,3378663.9,13-FEB-2017,514,INE663F01024,
NBCC,EQ,282.8,285.8,280.5,282.25,282.45,281.3,2572806,729121339.65,13-FEB-2017,20606,INE095N01023,
NESTLEIND,EQ,6160.05,6210.0,6160.05,6200.15,6200.0,6178.2,65600,406692327.25,13-FEB-2017,3086,INE239A01016,
NHPC,EQ,30.15,30.4,29.8,30.2,30.25,30.15,9452659,284264962.1,13-FEB-2017,9998,INE848E01016,
NMDC,EQ,147.0,148.0,144.25,144.85,144.8,145.7,2704672,394173807.25,13-FEB-2017,11139,INE584A01023,
NTPC,EQ,170.95,173.1,170.95,172.5,172.0,170.35,6150727,1058321442.75,13-FEB-2017,38086,INE733E01010,
OBEROIRLTY,EQ,341.55,346.3,331.55,340.2,336.5,341.5,208988,71430101.65,13-FEB-2017,8394,INE093I01010,
OFSS,EQ,3703.2,3725.0,3627.0,3657.35,3652.3,3703.2,25007,91763301.35,13-FEB-2017,3098,INE881D01027,
OIL,EQ,334.0,336.5,332.7,334.7,334.65,345.55,564562,189004252.55,13-FEB-2017,11485,INE274J01014,
ONGC,EQ,194.3,194.5,190.8,192.25,191.85,193.65,4083916,785391514.4,13-FEB-2017,27075,INE213A01029,
PAGEIND,EQ,14480.0,14630.4,14250.05,14346.0,14378.0,14487.3,6878,99078736.6,13-FEB-2017,2597,INE761H01022,
PERSISTENT,EQ,607.5,627.8,607.5,623.5,625.5,612.5,56328,34949031.55,13-FEB-2017,3701,INE262H01013,
PETRONET,EQ,383.95,384.0,376.6,381.9,382.4,381.25,1338517,510117124.6,13-FEB-2017,19827,INE347G01014,
PFC,EQ,135.3,136.0,130.9,134.45,134.2,135.2,5732261,768134748.6,13-FEB-2017,29233,INE134E01011,
PGEL,EQ,194.3,198.0,191.0,192.3,192.9,194.25,95984,18518607.55,13-FEB-2017,873,INE457L01011,
PHOENIXLTD,EQ,353.05,354.0,350.0,352.0,352.0,352.0,7457,2629604.25,13-FEB-2017,381,INE211B01039,
PIDILITIND,EQ,671.6,683.8,670.65,679.0,678.25,671.35,352859,239259984.45,13-FEB-2017,10330,INE318A01026,
PIIND,EQ,890.0,918.7,880.25,903.6,895.3,891.5,131578,117684414.85,13-FEB-2017,3564,INE603J01030,
PNB,EQ,145.7,146.2,139.85,142.35,142.3,145.1,10159858,1445176107.5,13-FEB-2017,42195,INE160A01022,
PNBHOUSING,EQ,1130.0,1131.0,1070.0,1092.1,1092.0,1123.0,326383,358594967.25,13-FEB-2017,17558,INE572E01012,
POWERGRID,EQ,201.7,203.95,199.5,203.05,203.0,199.9,5348680,1082567466.3,13-FEB-2017,45098,INE752E01010,
PRESTIGE,EQ,182.55,182.9,173.6,176.05,176.0,181.9,210998,37154264.5,13-FEB-2017,4494,INE811K01011,
