SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 01-Jul-2025,1194.5,1198.0,1208.4,1170.0,1176.0,1175.5,1182.95,1117721,13222.1,37116, 809980, 72.47
ABB, EQ, 01-Jul-2025,6080.5,6114.5,6144.5,5921.5,5959.0,5949.5,6012.09,365605,21980.52,38996, 186325, 50.96
ABCAPITAL, EQ, 01-Jul-2025,276.6,278.5,282.65,276.4,281.95,280.8,280.16,6939075,19440.42,74326, 2750826, 39.64
ADANIENSOL, EQ, 01-Jul-2025,881.75,884.0,892.3,871.0,872.6,872.4,876.2,1874380,16423.34,39090, 1010434, 53.91
ADANIENT, EQ, 01-Jul-2025,2619.4,2624.9,2645.0,2603.0,2626.0,2621.8,2625.01,729197,19141.52,37539, 247729, 33.97
ADANIGREEN, EQ, 01-Jul-2025,1025.6,1030.0,1038.0,1007.2,1017.6,1015.7,1021.24,1836549,18755.52,43079, 573331, 31.22
ADANIPORTS, EQ, 01-Jul-2025,1450.2,1450.3,1459.8,1442.0,1443.5,1447.0,1448.9,2134736,30930.12,64757, 1206111, 56.50
ADANIPOWER, EQ, 01-Jul-2025,585.75,588.4,607.0,586.5,592.9,591.4,597.32,8053058,48102.7,93020, 2313439, 28.73
ALKEM, EQ, 01-Jul-2025,4939.0,4942.0,4945.0,4820.0,4858.0,4849.0,4843.56,220023,10656.94,26387, 143907, 65.41
AMBER, EQ, 01-Jul-2025,6769.5,6800.0,7110.0,6722.0,7079.5,7083.0,6957.48,719035,50026.75,76532, 202363, 28.14
AMBUJACEM, EQ, 01-Jul-2025,577.45,582.0,587.8,578.6,581.0,580.25,583.64,2877528,16794.33,62261, 1111500, 38.63
ANGELONE, EQ, 01-Jul-2025,2922.8,2925.2,2969.9,2893.1,2959.0,2964.3,2933.87,737669,21642.24,45111, 177112, 24.01
APLAPOLLO, EQ, 01-Jul-2025,1739.1,1738.6,1764.6,1718.1,1761.7,1759.5,1743.17,944181,16458.65,67278, 556078, 58.90
APOLLOHOSP, EQ, 01-Jul-2025,7242.0,7475.0,7584.5,7404.5,7505.0,7496.0,7495.78,1872535,140361.06,151563, 676153, 36.11
ASHOKLEY, EQ, 01-Jul-2025,250.91,250.55,252.3,247.75,250.8,251.6,249.92,3515383,8785.67,49029, 1600577, 45.53
ASIANPAINT, EQ, 01-Jul-2025,2341.1,2380.5,2400.0,2350.2,2370.1,2369.5,2372.28,1232160,29230.28,78111, 430415, 34.93
ASTRAL, EQ, 01-Jul-2025,1506.8,1509.9,1521.7,1491.6,1494.8,1494.4,1498.31,462599,6931.15,24628, 243999, 52.75
AUBANK, EQ, 01-Jul-2025,817.5,820.0,840.0,820.0,837.6,838.35,832.22,3760593,31296.26,80179, 2072656, 55.12
AUROPHARMA, EQ, 01-Jul-2025,1134.8,1137.1,1138.5,1112.0,1136.2,1132.5,1125.67,961883,10827.66,32772, 438644, 45.60
AXISBANK, EQ, 01-Jul-2025,1199.2,1202.0,1202.0,1167.0,1173.5,1173.3,1175.32,8702198,102278.97,267800, 5231617, 60.12
BAJAJ-AUTO, EQ, 01-Jul-2025,8376.0,8370.0,8409.0,8300.0,8395.0,8399.0,8360.98,363782,30415.75,40645, 174939, 48.09
