SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 19-Feb-2026,1127.2,1122.6,1129.7,1089.4,1102.0,1104.5,1105.71,648460,7170.08,19240, 325715, 50.23
ABB, EQ, 19-Feb-2026,5881.5,5885.0,5908.0,5695.0,5715.0,5719.5,5803.68,136031,7894.81,19081, 45793, 33.66
ABCAPITAL, EQ, 19-Feb-2026,349.55,350.0,350.95,340.6,341.8,344.3,346.51,6020376,20861.43,31908, 3112971, 51.71
ADANIENSOL, EQ, 19-Feb-2026,1035.7,1035.0,1036.1,1003.3,1005.0,1007.2,1016.43,917451,9325.27,30724, 374986, 40.87
ADANIENT, EQ, 19-Feb-2026,2211.2,2218.9,2218.9,2151.0,2159.0,2156.7,2175.25,1101633,23963.28,51782, 308526, 28.01
ADANIGREEN, EQ, 19-Feb-2026,1000.1,1000.1,1005.0,970.0,971.05,976.5,987.82,1500530,14822.49,31644, 430377, 28.68
ADANIPORTS, EQ, 19-Feb-2026,1550.8,1550.0,1550.8,1506.7,1511.7,1513.3,1529.51,984392,15056.41,44344, 334090, 33.94
ADANIPOWER, EQ, 19-Feb-2026,144.49,145.7,146.43,140.0,140.64,140.45,142.45,14048153,20011.64,78798, 5387640, 38.35
ALKEM, EQ, 19-Feb-2026,5464.0,5517.0,5517.0,5350.5,5385.0,5377.0,5440.88,190955,10389.64,14308, 144729, 75.79
AMBER, EQ, 19-Feb-2026,7894.0,7877.0,7916.0,7673.0,7698.0,7705.5,7787.83,157629,12275.87,21447, 57282, 36.34
AMBUJACEM, EQ, 19-Feb-2026,523.0,522.0,526.35,510.8,515.3,512.15,517.28,2535330,13114.76,39877, 1828333, 72.11
ANGELONE, EQ, 19-Feb-2026,2591.8,2609.0,2625.0,2502.2,2519.0,2509.6,2539.69,853537,21677.19,43576, 249928, 29.28
APLAPOLLO, EQ, 19-Feb-2026,2243.9,2250.0,2259.9,2185.2,2193.9,2203.0,2213.7,268013,5933.0,29179, 151465, 56.51
APOLLOHOSP, EQ, 19-Feb-2026,7647.5,7610.0,7649.0,7551.5,7551.5,7592.5,7604.81,186713,14199.17,16438, 104057, 55.73
ASHOKLEY, EQ, 19-Feb-2026,208.34,208.3,208.61,202.28,202.84,203.49,205.81,9638504,19837.0,95061, 3874755, 40.20
ASIANPAINT, EQ, 19-Feb-2026,2432.1,2420.0,2428.0,2391.1,2391.6,2400.8,2404.58,971600,23362.86,74269, 629417, 64.78
ASTRAL, EQ, 19-Feb-2026,1636.6,1630.0,1645.0,1613.1,1617.0,1621.0,1633.58,525038,8576.89,34960, 287227, 54.71
