SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,1496.0,1504.75,1475.05,1481.95,1485.05,1495.3,90255,134143100.1,08-FEB-2021,12209,INE117A01022,
ABCAPITAL,EQ,91.55,92.7,88.7,91.9,91.9,90.15,6890154,628122345.3,08-FEB-2021,30676,INE674K01013,
ADANIENT,EQ,605.4,638.0,603.55,628.3,629.8,595.35,7085276,4440356614.0,08-FEB-2021,98888,INE423A01024,
ADANIGREEN,EQ,1070.0,1097.2,1055.2,1063.45,1059.0,1077.15,431477,461507599.4,08-FEB-2021,19820,INE364U01010,
ADANIPORTS,EQ,572.15,594.0,571.1,582.05,583.3,566.95,8887710,5186133387.8,08-FEB-2021,118318,INE742F01042,
ADANIPOWER,EQ,52.85,54.5,52.6,53.05,53.1,52.3,4410119,235416669.2,08-FEB-2021,15129,INE814H01011,
ALKEM,EQ,2965.0,2966.05,2877.0,2901.95,2902.95,2943.95,159798,463048401.0,08-FEB-2021,17604,INE540L01014,
AMBER,EQ,2749.9,2771.2,2720.0,2736.7,2743.9,2705.0,61970,169949733.6,08-FEB-2021,8886,INE371P01015,
AMBUJACEM,EQ,272.5,278.2,272.0,274.35,274.45,271.3,5445773,1499087277.65,08-FEB-2021,40469,INE079A01024,
APLAPOLLO,EQ,927.0,969.1,925.05,963.1,968.55,927.75,1007964,960913698.4,08-FEB-2021,10543,INE702C01027,
APOLLOHOSP,EQ,2741.0,2780.0,2725.0,2730.25,2736.0,2738.6,564043,1547917315.8,08-FEB-2021,40952,INE437A01024,
ASHOKLEY,EQ,133.1,136.8,133.1,135.85,135.8,131.65,22722992,3078333879.75,08-FEB-2021,88693,INE208A01029,
ASIANPAINT,EQ,2394.0,2434.9,2373.4,2416.85,2424.0,2376.75,3666313,8830996569.55,08-FEB-2021,162331,INE021A01026,
ASTRAL,EQ,2041.85,2086.0,2006.65,2068.65,2070.0,2001.8,214926,440894629.65,08-FEB-2021,19161,INE006I01046,
AUBANK,EQ,989.7,1045.0,987.5,1032.35,1020.0,981.9,857645,877596441.6,08-FEB-2021,45491,INE949L01017,
AUROPHARMA,EQ,951.8,959.8,940.65,956.95,959.0,942.85,3280707,3116808720.0,08-FEB-2021,86336,INE406A01037,
AXISBANK,EQ,726.0,747.8,726.0,736.15,735.75,719.6,15662890,11580313302.6,08-FEB-2021,279438,INE238A01034,
BAJAJ-AUTO,EQ,4231.45,4258.5,4195.0,4237.45,4228.4,4231.25,616236,2605292454.75,08-FEB-2021,56538,INE917I01010,
BAJAJFINSV,EQ,9750.0,10110.0,9738.05,10021.05,10068.45,9722.2,985855,9830522550.05,08-FEB-2021,109921,INE918I01018,
BAJAJHLDNG,EQ,3495.0,3568.25,3480.05,3518.6,3525.0,3457.7,51521,181211282.7,08-FEB-2021,6960,INE118A01012,
BAJFINANCE,EQ,5542.0,5665.0,5475.3,5497.7,5495.75,5538.55,2800809,15668712032.65,08-FEB-2021,164203,INE296A01024,
