SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,1050.05,1145.0,1050.05,1134.1,1145.0,1105.85,157882,174695112.95,14-MAR-2008,
ADANIENT,EQ,590.1,610.5,571.0,595.95,590.0,585.75,212906,125693234.3,14-MAR-2008,
AMBUJACEM,EQ,120.0,120.55,117.8,119.95,120.2,120.75,1311805,156835702.9,14-MAR-2008,
APOLLOHOSP,EQ,472.2,489.0,472.2,486.15,488.95,480.0,6616,3193378.95,14-MAR-2008,
ASHOKLEY,EQ,34.3,35.05,33.6,34.55,34.5,34.3,2525230,87332897.0,14-MAR-2008,
ASIANPAINT,EQ,1148.0,1180.0,1132.0,1140.8,1140.0,1133.2,504421,573690385.55,14-MAR-2008,
ASTRAL,EQ,167.0,167.0,151.5,153.25,152.0,156.05,863,131909.4,14-MAR-2008,
AUROPHARMA,EQ,288.25,293.9,281.0,288.8,290.2,288.25,95101,27175611.4,14-MAR-2008,
AXISBANK,EQ,806.6,894.9,785.0,860.35,889.0,806.6,708255,587209972.5,14-MAR-2008,
BAJAJHLDNG,EQ,755.5,1060.0,721.1,778.35,775.0,2101.05,2732266,2320329789.45,14-MAR-2008,
BANKBARODA,EQ,265.0,289.7,265.0,287.3,287.0,273.9,464464,130148370.35,14-MAR-2008,
BANKINDIA,EQ,266.6,284.0,265.25,280.25,284.0,266.55,1781703,490820235.45,14-MAR-2008,
BEL,EQ,1262.05,1309.9,1252.05,1277.5,1272.0,1292.95,18298,23310519.2,14-MAR-2008,
BHARATFORG,EQ,271.1,283.7,269.0,280.6,280.9,270.55,351998,97914454.4,14-MAR-2008,
BHARTIARTL,EQ,780.65,785.0,741.15,752.9,753.0,780.65,3671113,2761002684.85,14-MAR-2008,
BHEL,EQ,1898.0,1920.0,1843.0,1880.6,1878.0,1883.6,962974,1806240559.1,14-MAR-2008,
BIOCON,EQ,430.0,439.1,425.0,429.1,430.0,429.25,44554,19223486.2,14-MAR-2008,
BLUESTARCO,EQ,402.0,450.0,393.05,433.25,450.0,415.1,123426,51300699.95,14-MAR-2008,
BOSCHLTD,EQ,3900.0,3900.0,3750.0,3826.75,3835.25,3863.75,991,3798803.9,14-MAR-2008,
BPCL,EQ,410.0,436.0,400.05,408.35,408.5,407.95,879180,367951962.85,14-MAR-2008,
BRITANNIA,EQ,1351.5,1373.0,1351.5,1367.9,1370.0,1389.65,989,1348850.9,14-MAR-2008,
CANBK,EQ,229.8,229.8,216.9,222.35,222.5,225.6,625479,139430583.45,14-MAR-2008,
CIPLA,EQ,204.0,206.8,198.75,205.6,203.95,201.0,1186774,241814683.8,14-MAR-2008,
COLPAL,EQ,385.0,409.9,384.0,401.4,400.0,385.2,66512,26226594.85,14-MAR-2008,
CONCOR,EQ,1699.0,1701.0,1652.0,1694.8,1700.0,1671.75,5958,10052443.0,14-MAR-2008,
CUMMINSIND,EQ,314.8,317.95,302.25,315.5,315.0,310.65,35666,11170474.4,14-MAR-2008,
DABUR,EQ,98.05,99.0,97.7,98.35,98.5,98.05,518380,50997258.75,14-MAR-2008,
DIVISLAB,EQ,1250.0,1265.0,1200.0,1233.45,1240.0,1227.5,56242,69057888.8,14-MAR-2008,
DLF,EQ,618.0,658.8,610.0,653.6,653.6,606.25,9194301,5858677869.3,14-MAR-2008,
DRREDDY,EQ,540.2,551.0,520.55,539.95,538.0,540.1,385441,204440745.4,14-MAR-2008,
EICHERMOT,EQ,261.0,265.85,257.0,259.95,259.95,264.4,22044,5738621.75,14-MAR-2008,
FEDERALBNK,EQ,251.65,255.0,228.0,242.15,246.0,251.65,1038173,246096958.4,14-MAR-2008,
FORTIS,EQ,71.0,71.0,68.5,68.95,69.2,70.0,633089,44206243.65,14-MAR-2008,
GAIL,EQ,407.0,425.0,401.9,421.65,423.05,409.65,676865,280162177.6,14-MAR-2008,
GLENMARK,EQ,471.0,480.0,462.0,476.65,478.0,469.15,186584,87538722.45,14-MAR-2008,
GODFRYPHLP,EQ,1240.0,1250.0,1240.0,1240.0,1240.0,1240.05,1753,2174672.55,14-MAR-2008,
GODREJCP,EQ,147.0,147.0,134.0,134.9,134.1,139.2,32942,4454127.0,14-MAR-2008,
GRASIM,EQ,2805.0,2890.0,2785.0,2851.45,2881.0,2791.35,41348,116676285.55,14-MAR-2008,
HAVELLS,EQ,472.0,480.0,460.0,473.95,477.15,472.25,18755,8811635.0,14-MAR-2008,
HCLTECH,EQ,250.0,267.0,248.55,265.45,266.5,254.15,404977,104697765.7,14-MAR-2008,
HDFCBANK,EQ,1295.0,1325.9,1275.0,1315.45,1317.0,1299.15,450340,589026601.25,14-MAR-2008,
HINDALCO,EQ,176.0,185.0,175.0,181.95,182.2,173.9,2974143,534621452.35,14-MAR-2008,
HINDPETRO,EQ,280.0,285.0,258.0,270.35,271.85,270.1,636176,172579512.4,14-MAR-2008,
HINDUNILVR,EQ,222.0,227.45,220.0,226.25,226.5,221.95,2010015,451827254.05,14-MAR-2008,
HINDZINC,EQ,570.1,585.0,561.0,576.45,578.0,582.3,67445,38473197.3,14-MAR-2008,
ICICIBANK,EQ,840.0,885.0,825.35,876.95,874.0,837.55,4481522,3874727928.75,14-MAR-2008,
IDEA,EQ,96.45,97.75,93.45,96.5,96.35,95.1,1554342,149309653.3,14-MAR-2008,
INDHOTEL,EQ,102.0,113.9,102.0,113.15,113.5,109.5,735676,81729877.25,14-MAR-2008,
INDIANB,EQ,170.0,178.5,169.9,172.15,171.0,170.6,1045430,179729243.7,14-MAR-2008,
INDUSINDBK,EQ,89.7,95.0,80.65,82.8,82.7,83.55,640561,52967349.0,14-MAR-2008,
IOC,EQ,483.0,493.9,468.0,475.05,474.0,479.0,282102,136211012.35,14-MAR-2008,
ITC,EQ,188.65,193.0,186.0,191.7,191.0,185.6,6207831,1181053117.15,14-MAR-2008,
JINDALSTEL,EQ,1999.0,2060.0,1926.3,2043.45,2057.0,1980.6,825540,1656809289.5,14-MAR-2008,
JSWSTEEL,EQ,895.0,942.95,895.0,933.65,938.0,895.05,500114,466565450.5,14-MAR-2008,
KEI,EQ,69.15,70.0,66.1,68.3,68.0,68.4,63204,4305871.9,14-MAR-2008,
KOTAKBANK,EQ,626.0,672.0,620.35,662.05,664.1,624.0,991007,635810766.7,14-MAR-2008,
LICHSGFIN,EQ,275.55,280.0,262.8,275.0,276.65,275.55,648371,174482196.75,14-MAR-2008,
LT,EQ,2850.0,2937.0,2776.0,2907.35,2918.0,2808.55,849036,2440295940.3,14-MAR-2008,
