SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,866.1,870.0,860.0,861.35,861.4,865.55,147676,127155036.2,18-JUN-2010,
ADANIENT,EQ,541.15,546.75,536.0,543.1,543.5,545.5,1127461,614091268.75,18-JUN-2010,
ADANIPOWER,EQ,122.2,125.0,122.2,123.05,122.9,123.0,474931,58722901.5,18-JUN-2010,
AMBUJACEM,EQ,117.0,118.5,116.15,117.7,118.3,117.0,1309072,153950411.0,18-JUN-2010,
APOLLOHOSP,EQ,782.0,795.0,770.25,773.3,774.5,779.2,20527,16019536.2,18-JUN-2010,
ASHOKLEY,EQ,62.5,64.95,61.4,62.6,62.4,61.95,4784724,298650623.45,18-JUN-2010,
ASIANPAINT,EQ,2368.0,2398.0,2342.0,2383.75,2390.25,2368.35,32649,77444818.5,18-JUN-2010,
ASTRAL,EQ,229.0,230.35,226.0,226.5,226.1,226.8,10577,2421515.0,18-JUN-2010,
AUROPHARMA,EQ,852.0,861.95,847.0,851.35,849.0,851.55,121422,104145131.75,18-JUN-2010,
AXISBANK,EQ,1215.0,1227.75,1202.3,1211.5,1212.05,1215.0,2554189,3103781463.0,18-JUN-2010,
BAJAJ-AUTO,EQ,2295.0,2299.9,2261.5,2281.55,2290.0,2290.1,215676,493351715.45,18-JUN-2010,
BAJAJFINSV,EQ,435.0,435.0,403.9,403.9,403.9,448.75,2425325,981025633.25,18-JUN-2010,
BAJAJHLDNG,EQ,708.75,708.75,680.0,691.85,691.45,714.3,126352,87456137.55,18-JUN-2010,
BANKBARODA,EQ,711.0,718.5,701.1,704.45,706.0,714.25,527758,374088622.95,18-JUN-2010,
BANKINDIA,EQ,326.0,334.3,325.1,333.25,333.4,326.1,630791,208433019.7,18-JUN-2010,
BEL,EQ,1804.0,1824.9,1775.0,1790.6,1785.2,1816.7,31963,57333631.35,18-JUN-2010,
BHARATFORG,EQ,284.7,285.8,279.4,281.8,281.0,283.75,240647,67707667.35,18-JUN-2010,
BHARTIARTL,EQ,266.25,270.0,264.0,264.95,264.85,267.1,5434996,1444886118.0,18-JUN-2010,
BHEL,EQ,2385.2,2427.0,2365.7,2417.15,2408.95,2382.75,1101083,2643589156.95,18-JUN-2010,
BIOCON,EQ,311.9,314.35,308.65,310.1,309.5,310.65,313313,97557398.65,18-JUN-2010,
