SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
360ONE, EQ, 06-Oct-2025,1049.2,1054.0,1065.2,1046.8,1059.5,1062.4,1057.23,266966,2822.44,17273, 167536, 62.76
ABB, EQ, 06-Oct-2025,5183.5,5190.5,5244.5,5176.0,5233.0,5218.0,5210.7,156474,8153.39,17675, 75615, 48.32
ABCAPITAL, EQ, 06-Oct-2025,303.95,305.0,305.0,297.9,304.75,304.05,301.8,5190317,15664.27,55323, 2324097, 44.78
ADANIENSOL, EQ, 06-Oct-2025,916.35,918.0,928.7,913.2,927.75,926.65,923.22,1046097,9657.74,31868, 506605, 48.43
ADANIENT, EQ, 06-Oct-2025,2589.9,2589.1,2599.8,2562.6,2573.0,2573.5,2575.41,654955,16867.8,29063, 228874, 34.94
ADANIGREEN, EQ, 06-Oct-2025,1070.3,1070.3,1076.1,1056.0,1059.2,1059.4,1061.81,1248757,13259.41,31131, 323771, 25.93
ADANIPORTS, EQ, 06-Oct-2025,1419.1,1419.1,1419.1,1395.0,1400.8,1400.5,1402.19,1338654,18770.45,45098, 495517, 37.02
ADANIPOWER, EQ, 06-Oct-2025,147.38,148.0,152.99,147.38,151.91,151.99,150.69,68647669,103447.01,244098, 18079180, 26.34
ALKEM, EQ, 06-Oct-2025,5442.0,5495.5,5507.0,5369.5,5500.0,5494.0,5452.55,106173,5789.14,20515, 58294, 54.90
AMBER, EQ, 06-Oct-2025,8214.5,8227.0,8243.5,8081.0,8175.0,8174.5,8152.53,117601,9587.46,17821, 45894, 39.03
AMBUJACEM, EQ, 06-Oct-2025,576.15,576.15,577.8,571.0,573.5,573.8,573.29,898456,5150.78,14927, 512280, 57.02
ANGELONE, EQ, 06-Oct-2025,2201.3,2211.0,2271.6,2172.7,2259.3,2265.2,2243.99,1059917,23784.41,62057, 257903, 24.33
APLAPOLLO, EQ, 06-Oct-2025,1738.2,1740.0,1745.0,1717.0,1738.0,1742.0,1733.52,187698,3253.79,21056, 73335, 39.07
APOLLOHOSP, EQ, 06-Oct-2025,7449.5,7550.0,7730.0,7550.0,7636.0,7662.0,7631.05,423558,32321.91,42262, 207112, 48.90
ASHOKLEY, EQ, 06-Oct-2025,139.79,139.79,140.5,137.47,138.05,137.78,138.02,12157023,16778.87,63500, 7259934, 59.72
ASIANPAINT, EQ, 06-Oct-2025,2357.8,2355.0,2359.2,2334.1,2355.1,2354.8,2348.85,362107,8505.35,28576, 176446, 48.73
ASTRAL, EQ, 06-Oct-2025,1383.6,1383.0,1398.0,1368.4,1389.0,1383.6,1379.19,464100,6400.82,23471, 246210, 53.05
AUBANK, EQ, 06-Oct-2025,741.9,748.05,764.4,745.0,764.4,762.95,757.59,2447302,18540.61,59895, 1004494, 41.04
