SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,UNNAMED: 13
ABB,EQ,2226.6,2245.05,2212.6,2235.4,2234.85,2226.6,197252,440991654.5,30-DEC-2021,13406,INE117A01022,
ABCAPITAL,EQ,123.55,123.55,120.15,121.0,120.85,123.75,3744046,455378879.85,30-DEC-2021,29758,INE674K01013,
ADANIENT,EQ,1714.0,1725.0,1685.0,1696.4,1690.0,1718.05,1359574,2321359532.4,30-DEC-2021,27031,INE423A01024,
ADANIGREEN,EQ,1385.05,1396.85,1295.0,1311.05,1310.0,1392.65,866537,1156689019.95,30-DEC-2021,32010,INE364U01010,
ADANIPORTS,EQ,722.9,726.0,716.45,724.25,725.0,722.75,3654532,2640922964.75,30-DEC-2021,42452,INE742F01042,
ADANIPOWER,EQ,100.0,100.4,99.1,99.45,99.5,99.85,2092134,208764670.25,30-DEC-2021,18709,INE814H01011,
ALKEM,EQ,3510.0,3748.95,3503.6,3624.0,3645.0,3517.75,290401,1052687262.45,30-DEC-2021,25262,INE540L01014,
AMBER,EQ,3350.0,3398.95,3275.3,3291.45,3303.0,3342.05,34657,115851594.65,30-DEC-2021,6485,INE371P01015,
AMBUJACEM,EQ,375.7,377.95,369.6,370.95,371.0,375.8,2179706,810839801.25,30-DEC-2021,22239,INE079A01024,
ANGELONE,EQ,1203.4,1204.0,1181.4,1191.45,1188.0,1193.3,225079,268702608.45,30-DEC-2021,16386,INE732I01013,
APLAPOLLO,EQ,999.0,1009.0,982.6,997.75,1002.0,996.75,249120,248598914.9,30-DEC-2021,16483,INE702C01027,
APOLLOHOSP,EQ,4999.95,5009.65,4940.0,4970.75,4980.05,4976.6,617460,3071145852.4,30-DEC-2021,45033,INE437A01024,
ASHOKLEY,EQ,121.65,121.65,119.85,120.6,120.75,121.25,7858622,945120783.05,30-DEC-2021,50852,INE208A01029,
ASIANPAINT,EQ,3363.25,3390.0,3350.3,3365.7,3368.0,3367.45,691223,2331339633.3,30-DEC-2021,49791,INE021A01026,
ASTRAL,EQ,2276.05,2304.0,2260.0,2271.35,2275.0,2276.05,203173,463321369.5,30-DEC-2021,16765,INE006I01046,
AUBANK,EQ,1006.0,1061.4,1000.0,1043.35,1041.8,1011.15,3005693,3113441188.7,30-DEC-2021,49801,INE949L01017,
AUROPHARMA,EQ,727.8,731.5,721.2,723.5,726.0,727.05,1090975,791582487.75,30-DEC-2021,31178,INE406A01037,
AXISBANK,EQ,668.0,673.1,664.5,668.85,671.3,670.5,5119705,3421585060.25,30-DEC-2021,107176,INE238A01034,
BAJAJ-AUTO,EQ,3278.0,3279.15,3187.0,3200.8,3201.0,3262.5,594987,1911130932.65,30-DEC-2021,44021,INE917I01010,
BAJAJFINSV,EQ,16200.0,16281.8,15974.5,16167.55,16212.0,16249.05,283146,4555766350.6,30-DEC-2021,42979,INE918I01018,
BAJAJHLDNG,EQ,5053.95,5183.9,5040.4,5158.95,5150.0,5032.55,29684,151943717.0,30-DEC-2021,7279,INE118A01012,
BAJFINANCE,EQ,6899.9,6944.95,6856.9,6871.1,6869.25,6911.65,658992,4542864154.7,30-DEC-2021,57496,INE296A01024,
BANDHANBNK,EQ,248.0,252.5,240.75,248.8,249.1,250.1,13971472,3452091699.25,30-DEC-2021,99191,INE545U01014,
BANKBARODA,EQ,80.55,80.6,79.6,80.15,80.35,80.95,20421280,1635158681.7,30-DEC-2021,46299,INE028A01039,
BANKINDIA,EQ,51.4,51.5,50.8,50.85,50.9,51.35,2802538,142977551.2,30-DEC-2021,9758,INE084A01016,
BDL,EQ,401.7,404.45,391.25,393.05,393.0,398.95,142391,56903898.2,30-DEC-2021,4506,INE171Z01018,
BEL,EQ,209.8,212.4,205.0,209.95,211.65,209.7,14065285,2939776917.8,30-DEC-2021,85224,INE263A01024,
BHARATFORG,EQ,700.0,701.45,690.3,693.9,694.0,701.75,661932,460542263.9,30-DEC-2021,32582,INE465A01025,
BHARTIARTL,EQ,677.5,685.8,674.2,679.35,683.0,676.85,5701612,3881626397.45,30-DEC-2021,91364,INE397D01024,
BHEL,EQ,58.1,58.2,56.8,57.1,57.15,58.1,21703724,1244037491.85,30-DEC-2021,44897,INE257A01026,
BIOCON,EQ,360.5,367.55,359.0,361.4,360.8,361.65,3285675,1193791599.9,30-DEC-2021,41884,INE376G01013,
BLUESTARCO,EQ,1015.0,1041.0,1007.0,1033.35,1035.0,1010.65,50420,51996642.9,30-DEC-2021,4803,INE472A01039,
BOSCHLTD,EQ,16799.9,17099.0,16420.05,16872.15,16842.0,16675.85,87023,1459288391.4,30-DEC-2021,16724,INE323A01026,
BPCL,EQ,384.0,385.3,376.0,377.95,378.0,381.1,6085707,2308726620.3,30-DEC-2021,70762,INE029A01011,
BRITANNIA,EQ,3570.0,3586.0,3526.05,3573.9,3586.0,3559.6,167005,594538532.3,30-DEC-2021,17199,INE216A01030,
BSE,EQ,1944.65,1953.05,1900.0,1910.85,1913.0,1953.65,714995,1369880903.45,30-DEC-2021,44336,INE118H01025,
CAMS,EQ,2642.0,2651.75,2616.8,2638.85,2648.0,2635.4,107137,281983440.05,30-DEC-2021,14257,INE596I01012,
CANBK,EQ,196.0,196.4,193.5,195.0,195.35,196.7,6021677,1173939371.65,30-DEC-2021,30277,INE476A01014,
CDSL,EQ,1469.0,1529.95,1450.0,1486.7,1490.0,1468.2,763094,1131504816.95,30-DEC-2021,46830,INE736A01011,
CGPOWER,BE,194.4,197.0,185.0,194.9,194.2,194.45,784984,151519238.3,30-DEC-2021,7676,INE067A01029,
CHOLAFIN,EQ,519.7,519.7,504.25,508.7,508.05,517.3,1876161,954749827.65,30-DEC-2021,38759,INE121A01024,
