SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,UNNAMED: 11
ABB,EQ,658.05,714.8,638.65,695.15,712.1,663.65,1342534,907726957.75,23-FEB-2011,
ADANIENT,EQ,621.45,626.8,606.6,610.85,611.0,627.45,515742,317348161.0,23-FEB-2011,
ADANIPOWER,EQ,123.0,123.4,120.45,122.65,122.75,122.9,1209475,148040035.15,23-FEB-2011,
AMBUJACEM,EQ,124.9,126.0,121.25,124.55,124.0,123.85,3485877,433189904.5,23-FEB-2011,
APOLLOHOSP,EQ,464.0,496.5,461.1,485.75,484.95,463.95,53010,25502019.5,23-FEB-2011,
ASHOKLEY,EQ,49.3,49.85,47.35,47.5,47.45,49.35,5121752,247021942.85,23-FEB-2011,
ASIANPAINT,EQ,2480.05,2499.0,2452.2,2478.05,2479.9,2510.1,113620,281772746.55,23-FEB-2011,
ASTRAL,EQ,125.75,128.2,124.0,125.0,125.05,128.85,3357,423484.55,23-FEB-2011,
AUROPHARMA,EQ,230.0,230.0,200.65,204.6,206.6,222.15,1471019,309315921.9,23-FEB-2011,
AXISBANK,EQ,1259.95,1279.0,1251.3,1255.0,1256.4,1264.65,939210,1187982202.25,23-FEB-2011,
BAJAJ-AUTO,EQ,1326.0,1330.0,1304.0,1307.2,1309.0,1329.8,598564,786840726.4,23-FEB-2011,
BAJAJFINSV,EQ,427.0,487.0,424.2,448.15,452.8,425.4,306402,141072017.75,23-FEB-2011,
BAJAJHLDNG,EQ,744.95,773.0,744.0,750.65,749.25,749.95,25616,19420977.2,23-FEB-2011,
BAJFINANCE,EQ,650.0,651.0,613.0,619.55,617.0,648.75,100709,63918266.65,23-FEB-2011,
BANKBARODA,EQ,872.05,898.8,872.05,880.9,887.0,881.65,200997,178746022.45,23-FEB-2011,
BANKINDIA,EQ,435.1,453.55,434.1,448.9,449.0,437.15,1031159,461802409.25,23-FEB-2011,
BEL,EQ,1640.1,1677.95,1640.1,1670.75,1674.0,1656.9,11044,18387844.9,23-FEB-2011,
BHARATFORG,EQ,312.5,318.45,312.5,317.0,317.2,316.55,147164,46596717.35,23-FEB-2011,
BHARTIARTL,EQ,329.0,337.25,325.85,328.2,330.25,330.5,4290369,1430970207.9,23-FEB-2011,
BHEL,EQ,2079.0,2084.7,2033.15,2038.85,2040.05,2077.6,480545,987453947.45,23-FEB-2011,
BIOCON,EQ,331.5,332.9,323.0,324.15,324.5,332.1,168971,55333594.7,23-FEB-2011,
BLUESTARCO,EQ,325.3,334.0,323.0,329.2,326.0,331.55,11296,3717015.85,23-FEB-2011,
BOSCHLTD,EQ,5970.0,6068.0,5970.0,6020.15,6020.0,6017.15,3328,20035790.15,23-FEB-2011,
BPCL,EQ,561.0,568.3,557.15,562.75,562.1,570.25,525849,296060430.7,23-FEB-2011,
BRITANNIA,EQ,360.0,366.25,356.5,358.1,357.55,359.4,16085,5799333.9,23-FEB-2011,
CANBK,EQ,588.1,595.7,573.1,578.0,580.5,587.95,734101,429964254.2,23-FEB-2011,
CHOLAFIN,EQ,155.05,158.15,152.0,152.95,152.0,156.6,10713,1658963.4,23-FEB-2011,
